356.46 358.28 359.89 359.75 359.61 359.46 358.99 358.52 358.06 356.13 354.06 352 352.68 354.05 355.44 355.97 356.13 356.28 355.56 354.25 352.91 352.16 352.03 351.9 351.88 352.02 352.15 352.23 352.16 352.09 352.02 351.97 351.92 351.79
355.38 357.16 358.67 358.52 358.36 358.2 357.62 357.06 356.5 354.42 352.24 350.07 350.54 351.56 352.59 353.04 353.26 353.48 353.03 352.16 351.26 350.76 350.63 350.51 350.54 350.78 351.01 351.18 351.22 351.25 351.22 350.99 350.77 350.47
354.31 356.04 357.45 357.28 357.12 356.93 356.25 355.59 354.93 352.7 350.42 348.14 348.38 349.04 349.72 350.11 350.4 350.69 350.52 350.1 349.64 349.36 349.24 349.12 349.2 349.55 349.88 350.15 350.31 350.46 350.47 350.06 349.65 349.17
352.56 354.3 355.66 355.51 355.36 355.18 354.68 354.15 353.6 351.25 348.89 346.54 346.55 346.86 347.18 347.49 347.79 348.09 348.17 348.13 348.08 347.98 347.86 347.72 347.88 348.32 348.76 349.13 349.41 349.68 349.71 349.11 348.53 347.87
350.5 352.22 353.51 353.35 353.2 353.05 352.91 352.76 352.53 350.2 347.86 345.53 345.41 345.5 345.6 345.84 346.11 346.38 346.57 346.71 346.85 346.93 346.97 347 347.23 347.65 348.07 348.44 348.74 349.04 348.99 348.16 347.35 346.51
348.44 350.15 351.37 351.2 351.03 350.93 351.17 351.4 351.46 349.15 346.83 344.52 344.26 344.13 344.01 344.19 344.43 344.67 344.98 345.31 345.63 345.88 346.09 346.29 346.6 347.02 347.43 347.8 348.11 348.43 348.27 347.2 346.14 345.13
346.17 347.76 348.85 348.73 348.59 348.57 349.02 349.47 349.71 347.63 345.51 343.36 343.05 342.76 342.47 342.6 342.8 343 343.42 343.92 344.43 344.85 345.23 345.59 345.98 346.38 346.79 347.16 347.49 347.81 347.54 346.22 344.92 343.75
343.74 345.1 346.01 345.93 345.85 345.86 346.22 346.58 346.73 345.11 343.48 341.83 341.64 341.46 341.26 341.43 341.64 341.84 342.16 342.51 342.87 343.34 343.86 344.36 344.76 345.1 345.45 345.63 345.65 345.7 345.3 344.18 343.03 342.02
341.3 342.43 343.16 343.14 343.11 343.15 343.42 343.69 343.76 342.63 341.47 340.33 340.25 340.16 340.07 340.26 340.47 340.68 340.88 341.09 341.3 341.83 342.46 343.08 343.46 343.7 343.94 343.82 343.4 342.99 342.43 341.61 340.77 340.07
339.38 340.46 341.12 341.12 341.12 341.12 341.17 341.24 341.18 340.39 339.6 338.87 338.86 338.86 338.86 339.08 339.3 339.53 339.6 339.66 339.72 340.32 341.06 341.8 342.14 342.28 342.43 342 341.11 340.26 339.58 339.06 338.53 338.15
338.03 339.33 340.15 340.28 340.41 340.41 340.16 339.94 339.63 338.91 338.2 337.54 337.5 337.46 337.42 337.67 337.92 338.17 338.27 338.34 338.41 338.86 339.42 340 340.23 340.31 340.39 339.94 339.1 338.24 337.62 337.24 336.87 336.65
336.69 338.22 339.19 339.45 339.7 339.68 339.14 338.62 338.08 337.44 336.8 336.22 336.14 336.06 336 336.27 336.55 336.82 336.94 337.04 337.14 337.4 337.72 338.05 338.14 338.14 338.15 337.81 337.25 336.67 336.25 335.98 335.7 335.55
335.15 336.76 337.83 338.28 338.71 338.74 338.06 337.36 336.67 336.05 335.44 334.91 334.79 334.67 334.57 334.87 335.17 335.47 335.61 335.74 335.86 335.93 336 336.08 336.04 335.97 335.89 335.7 335.42 335.12 334.89 334.71 334.53 334.45
333.26 334.64 335.67 336.32 336.96 337.2 336.83 336.44 335.94 335.19 334.45 333.83 333.68 333.54 333.44 333.89 334.33 334.77 334.87 334.96 335.06 334.93 334.79 334.65 334.51 334.37 334.23 334.07 333.91 333.75 333.62 333.51 333.39 333.35
331.36 332.52 333.53 334.38 335.22 335.68 335.62 335.55 335.21 334.33 333.46 332.74 332.57 332.4 332.33 332.95 333.55 334.15 334.22 334.3 334.37 334.07 333.74 333.42 333.23 333.07 332.91 332.78 332.65 332.53 332.43 332.35 332.27 332.26
329.55 330.47 331.43 332.42 333.42 334.09 334.35 334.59 334.41 333.44 332.45 331.66 331.46 331.27 331.22 332.01 332.78 333.52 333.57 333.63 333.68 333.2 332.69 332.19 331.96 331.78 331.6 331.49 331.4 331.31 331.24 331.2 331.16 331.18
327.99 328.64 329.45 330.38 331.31 332.01 332.44 332.87 332.84 332.09 331.32 330.7 330.51 330.32 330.3 331.04 331.79 332.51 332.69 332.85 333.01 332.38 331.73 331.09 330.81 330.58 330.36 330.26 330.2 330.13 330.09 330.07 330.05 330.09
326.41 326.79 327.47 328.33 329.2 329.94 330.55 331.15 331.28 330.74 330.19 329.75 329.57 329.39 329.39 330.07 330.75 331.4 331.73 332.05 332.36 331.59 330.83 330.07 329.74 329.46 329.19 329.1 329.05 329.01 328.99 328.98 328.97 329.02
