Jan_prc Feb_prc Mar_prc Apr_prc Mai_prc Jun_prc Jul_prc Aug_prc Sep_prc Okt_prc Nov_prc Dez_prc
8.58 10.81 9.31 5.37 10.33 93.2 61.68 43.66 19.84 51.92 29.47 19.2
12.98 4.01 6.51 7.57 18.83 39.4 78.58 89.56 25.04 28.62 19.97 13
10.48 11.61 6.31 10.17 17.93 42.6 84.98 104.06 43.44 26.32 17.57 12.2
5.58 11.41 7.21 12.57 17.73 16 62.08 73.06 26.74 25.02 55.77 34.1
18.08 27.51 25.81 11.57 19.43 45.5 58.38 44.26 28.94 34.62 25.07 16.4
24.68 5.71 4.81 11.47 11.13 87.6 50.88 44.86 35.14 25.52 14.57 18.3
11.58 18.31 7.91 8.57 10.23 56.1 30.48 27.16 25.54 14.62 21.97 13.6
17.88 14.11 8.91 9.97 10.63 38.5 32.98 32.16 27.24 32.82 21.77 17.8
26.78 12.11 11.91 13.67 14.33 27.3 43.28 45.46 35.14 56.02 25.17 25.2
13.18 12.91 11.11 31.67 12.43 34.9 68.88 31.56 38.14 26.12 32.17 38.4
12.08 18.61 11.51 9.67 16.43 23.6 36.48 42.36 38.84 22.42 23.07 9.6
9.48 15.61 7.11 8.27 16.23 31.1 27.68 38.36 50.14 24.02 24.67 23.9
11.38 14.01 13.21 10.97 31.53 57.9 28.68 65.66 56.54 54.52 12.37 13.7
22.68 14.61 18.21 23.27 19.73 57.7 18.28 40.56 38.84 14.92 22.17 29.5
8.78 15.31 11.41 24.17 9.33 61.1 55.08 26.96 64.44 35.82 10.97 19.7
19.38 11.81 11.31 12.97 21.13 23.6 50.58 23.36 39.44 19.12 25.57 18.8
19.28 17.51 10.81 12.67 21.83 30.9 30.98 74.06 65.04 34.62 20.47 71.1
9.88 11.41 49.51 20.07 12.13 25.6 33.98 73.06 54.54 26.82 31.77 13.7
19.78 30.81 11.21 13.57 21.63 55.2 38.98 46.06 33.44 28.72 32.97 12.8
9.68 13.41 29.11 12.47 30.33 47.7 39.18 34.06 17.64 50.22 51.07 20.5
21.78 17.81 16.01 14.27 11.33 50.5 61.08 68.16 91.44 39.22 15.37 26.8
10.18 9.61 22.91 31.97 21.93 40.4 70.08 76.16 55.64 30.52 24.27 16.9
12.08 12.11 22.81 29.67 26.73 45 51.88 59.26 15.54 31.62 12.57 26.5
7.98 13.31 12.21 28.97 28.93 24.8 74.08 97.36 19.84 32.42 30.07 17.7
14.38 12.01 25.41 11.27 26.43 47.7 44.18 37.66 36.04 38.62 16.57 26.4
38.98 22.31 25.21 20.37 20.13 40.2 75.18 64.06 31.84 25.12 25.57 34.9
10.88 8.81 12.41 14.67 26.33 37 64.08 109.96 45.14 50.62 22.27 16
16.58 14.31 12.31 15.37 21.63 49.9 77.18 72.46 41.24 38.92 20.47 15.4
22.18 19.71 12.11 15.97 16.73 62.5 89.78 34.46 36.84 26.92 18.57 14.7
25.08 31.91 21.71 9.17 37.03 23.1 82.68 67.56 30.64 25.62 30.87 14.3
9.38 7.71 8.21 19.17 22.63 47.1 31.68 65.66 31.74 32.32 19.37 19
8.08 13.61 17.01 13.37 14.73 18.3 97.18 58.36 46.14 24.02 16.87 13.9
11.98 20.81 9.41 9.77 12.83 54.2 58.98 95.56 58.54 47.82 37.97 17.7
18.28 9.51 11.01 14.67 21.83 102.5 41.28 20.66 26.94 43.72 22.47 10.1
8.08 12.71 7.81 19.57 8.23 27.8 44.08 31.46 39.04 22.32 30.07 34.2
6.58 16.41 13.61 22.07 27.83 16.1 69.28 30.46 64.94 26.42 30.77 19.1
14.28 8.61 12.41 28.57 23.13 18 35.08 63.56 20.54 69.52 30.67 45.8
22.18 10.81 9.31 15.77 12.33 33.9 60.28 68.26 47.94 32.82 23.37 20.2
17.28 10.71 16.71 14.57 18.83 28 42.88 57.26 30.74 42.02 21.17 16.6
21.08 28.01 10.81 5.17 35.03 18.1 59.38 71.26 58.64 36.32 45.27 18.7
27.68 11.61 12.01 11.47 43.43 26.2 69.18 100.26 35.24 39.22 28.67 16.5
34.08 17.71 14.31 11.97 18.23 57.1 44.78 49.26 35.94 40.32 28.47 34.1
23.78 12.71 19.91 20.87 14.83 25.5 66.08 54.06 60.34 24.22 29.37 12.4
42.48 9.11 7.61 11.67 21.73 75.8 52.48 62.86 42.14 52.62 39.37 20.1
41.58 20.31 22.61 15.37 13.13 38 77.08 54.96 26.44 38.42 22.47 21.9
20.98 22.01 16.71 12.17 34.53 34.2 38.18 26.86 23.64 34.02 29.47 24.4
10.78 24.01 8.51 10.07 11.33 26.8 20.48 34.16 43.14 28.02 26.57 12
18.68 17.91 10.21 11.77 12.73 26.9 31.68 39.56 38.94 41.82 25.77 18.5
26.58 11.91 11.71 13.47 14.03 26.7 42.48 44.66 34.54 55.62 24.87 24.9
12.98 12.71 10.91 31.47 12.13 34.3 68.08 30.76 37.54 25.72 31.87 38.1
11.88 18.41 11.31 9.47 16.13 23 35.68 41.56 38.24 22.02 22.77 9.3
9.28 15.41 6.91 8.07 15.93 30.5 26.88 37.56 49.54 23.62 24.37 23.6
11.18 13.81 13.01 10.77 31.23 57.3 27.88 64.86 55.94 54.12 12.07 13.4
22.48 14.41 18.01 23.07 19.43 57.1 17.48 39.76 38.24 14.52 21.87 29.2
8.58 15.11 11.21 23.97 9.03 60.5 54.28 26.16 63.84 35.42 10.67 19.4
19.18 11.61 11.11 12.77 20.83 23 49.78 22.56 38.84 18.72 25.27 18.5
19.08 17.31 10.61 12.47 21.53 30.3 30.18 73.26 64.44 34.22 20.17 70.8
9.68 11.21 49.31 19.87 11.83 25 33.18 72.26 53.94 26.42 31.47 13.4
19.58 30.61 11.01 13.37 21.33 54.6 38.18 45.26 32.84 28.32 32.67 12.5
9.48 13.21 28.91 12.27 30.03 47.1 38.38 33.26 17.04 49.82 50.77 20.2
21.58 17.61 15.81 14.07 11.03 49.9 60.28 67.36 90.84 38.82 15.07 26.5
9.98 9.41 22.71 31.77 21.63 39.8 69.28 75.36 55.04 30.12 23.97 16.6
11.88 11.91 22.61 29.47 26.43 44.4 51.08 58.46 14.94 31.22 12.27 26.2
7.78 13.11 12.01 28.77 28.63 24.2 73.28 96.56 19.24 32.02 29.77 17.4
14.18 11.81 25.21 11.07 26.13 47.1 43.38 36.86 35.44 38.22 16.27 26.1
38.78 22.11 25.01 20.17 19.83 39.6 74.38 63.26 31.24 24.72 25.27 34.6
10.68 8.61 12.21 14.47 26.03 36.4 63.28 109.16 44.54 50.22 21.97 15.7
18.68 10.21 12.01 13.97 20.03 31.5 52.88 76.96 39.54 52.92 23.37 20.3
26.18 11.51 11.41 13.17 13.53 25.7 41.38 43.46 33.64 54.82 24.27 24.4
12.58 12.31 10.61 31.17 11.63 33.3 66.98 29.56 36.64 24.92 31.27 37.6
11.48 18.01 11.01 9.17 15.63 22 34.58 40.36 37.34 21.22 22.17 8.8
8.88 15.01 6.61 7.77 15.43 29.5 25.78 36.36 48.64 22.82 23.77 23.1
10.78 13.41 12.71 10.47 30.73 56.3 26.78 63.66 55.04 53.32 11.47 12.9
22.08 14.01 17.71 22.77 18.93 56.1 16.38 38.56 37.34 13.72 21.27 28.7
8.18 14.71 10.91 23.67 8.53 59.5 53.18 24.96 62.94 34.62 10.07 18.9
18.78 11.21 10.81 12.47 20.33 22 48.68 21.36 37.94 17.92 24.67 18
18.68 16.91 10.31 12.17 21.03 29.3 29.08 72.06 63.54 33.42 19.57 70.3
9.28 10.81 49.01 19.57 11.33 24 32.08 71.06 53.04 25.62 30.87 12.9
19.18 30.21 10.71 13.07 20.83 53.6 37.08 44.06 31.94 27.52 32.07 12
9.08 12.81 28.61 11.97 29.53 46.1 37.28 32.06 16.14 49.02 50.17 19.7
21.18 17.21 15.51 13.77 10.53 48.9 59.18 66.16 89.94 38.02 14.47 26
9.58 9.01 22.41 31.47 21.13 38.8 68.18 74.16 54.14 29.32 23.37 16.1
11.48 11.51 22.31 29.17 25.93 43.4 49.98 57.26 14.04 30.42 11.67 25.7
7.38 12.71 11.71 28.47 28.13 23.2 72.18 95.36 18.34 31.22 29.17 16.9
13.78 11.41 24.91 10.77 25.63 46.1 42.28 35.66 34.54 37.42 15.67 25.6
38.38 21.71 24.71 19.87 19.33 38.6 73.28 62.06 30.34 23.92 24.67 34.1
10.28 8.21 11.91 14.17 25.53 35.4 62.18 107.96 43.64 49.42 21.37 15.2
10.38 10.31 10.71 12.37 19.63 33.8 58.48 90.66 37.74 37.72 17.27 14.2
8.88 11.11 8.31 9.17 11.83 28.4 50.08 68.36 28.14 22.92 11.17 11.4
9.08 12.61 10.51 7.37 8.83 59.8 49.08 57.96 73.94 28.12 12.87 24.5
19.18 11.21 13.51 23.17 30.13 59.5 58.28 43.46 48.24 36.82 13.87 8.2
4.68 11.01 5.01 30.77 28.93 67.1 75.28 67.96 49.14 51.52 28.97 5.6
37.28 30.51 6.71 14.57 26.03 53.8 101.28 83.76 54.94 30.02 14.67 20.9
12.88 12.51 6.31 13.77 32.03 36.8 37.78 93.16 59.74 23.32 11.47 10.4
14.88 7.91 7.71 11.87 26.53 36.8 49.18 54.96 36.74 45.92 24.07 29.7
7.88 9.31 11.81 19.57 33.83 29.6 52.58 63.86 34.24 18.72 33.37 7.2
6.38 12.71 12.71 12.57 24.83 37 35.68 45.46 52.54 22.32 18.37 14.3
8.88 6.51 6.21 12.67 23.63 67.8 47.38 58.36 36.04 38.72 11.77 15
16.78 9.41 6.91 10.77 34.43 22.8 48.18 58.06 31.74 41.32 16.07 8.9
10.78 11.21 14.81 8.87 25.23 36.3 47.68 37.46 24.14 37.92 18.67 32
8.98 11.21 9.61 5.77 10.93 94.3 62.98 45.06 20.84 52.72 30.07 19.8
13.38 4.41 6.81 7.97 19.43 40.5 79.88 90.96 26.04 29.42 20.57 13.6
10.88 12.01 6.61 10.57 18.53 43.7 86.28 105.46 44.44 27.12 18.17 12.8
5.98 11.81 7.51 12.97 18.33 17.1 63.38 74.46 27.74 25.82 56.37 34.7
18.48 27.91 26.11 11.97 20.03 46.6 59.68 45.66 29.94 35.42 25.67 17
25.08 6.11 5.11 11.87 11.73 88.7 52.18 46.26 36.14 26.32 15.17 18.9
11.98 18.71 8.21 8.97 10.83 57.2 31.78 28.56 26.54 15.42 22.57 14.2
14.78 12.81 10.61 12.97 16.03 40.1 36.58 27.86 40.44 16.12 16.07 14.5
17.78 7.11 13.01 17.07 21.23 23.3 41.48 27.46 54.64 17.02 9.57 14.8
16.38 15.21 7.11 11.07 23.33 39.9 25.08 86.46 40.64 26.62 12.67 13.3
12.88 19.81 14.41 13.07 11.23 38.5 19.18 25.06 44.04 22.02 24.97 25.5
11.18 10.91 9.01 9.07 9.53 98.5 43.58 80.56 47.94 26.42 20.27 33.8
13.58 12.01 25.11 14.77 29.73 35.2 72.78 19.96 50.24 42.22 18.77 8
26.68 20.71 17.21 21.57 24.83 37.7 35.58 33.96 34.84 32.42 13.97 13.2
13.68 24.61 18.31 15.57 19.33 25.3 79.78 39.06 29.24 35.82 37.97 20.5
14.78 34.81 25.41 11.67 33.93 101.7 38.98 43.96 40.44 45.52 13.47 29.9
23.58 6.11 14.31 11.87 15.33 65.1 35.48 35.36 40.14 27.02 10.97 19
16.68 12.91 9.71 16.37 35.53 62.9 74.48 37.46 51.84 31.12 26.37 30.9
19.18 18.31 14.01 19.07 13.83 25.8 21.78 61.16 45.04 26.52 37.57 24.9
9.78 10.91 21.11 19.37 12.83 39.3 71.48 58.86 32.34 38.42 10.07 37.7
12.48 16.21 9.41 13.77 15.33 47.8 38.78 30.26 35.84 17.32 24.37 27.4
10.08 4.41 10.71 9.67 20.43 46.3 85.48 41.96 50.84 39.02 25.67 17
16.88 13.11 4.71 20.87 11.23 23.5 26.18 69.36 24.84 33.62 34.97 32.3
33.68 18.91 9.31 5.97 28.43 20.1 13.18 64.06 37.64 29.52 24.77 12.4
17.98 25.71 24.91 14.97 10.13 26.9 27.28 81.06 25.44 47.82 33.17 13.2
12.68 10.11 18.11 17.27 13.43 31.1 41.78 59.76 54.04 19.62 47.27 12.6
10.88 12.01 9.21 17.77 29.43 37.9 44.88 25.06 41.04 29.92 19.87 24.3
17.88 11.11 9.71 14.87 20.63 30 40.88 31.86 35.54 41.02 21.07 23.5
25.88 11.31 11.21 12.87 13.23 25 40.48 42.56 32.94 54.22 23.87 24
12.28 12.11 10.41 30.87 11.33 32.6 66.08 28.66 35.94 24.32 30.87 37.2
11.18 17.81 10.81 8.87 15.33 21.3 33.68 39.46 36.64 20.62 21.77 8.4
8.58 14.81 6.41 7.47 15.13 28.8 24.88 35.46 47.94 22.22 23.37 22.7
10.48 13.21 12.51 10.17 30.43 55.6 25.88 62.76 54.34 52.72 11.07 12.5
21.78 13.81 17.51 22.47 18.63 55.4 15.48 37.66 36.64 13.12 20.87 28.3
7.88 14.51 10.71 23.37 8.23 58.8 52.28 24.06 62.24 34.02 9.67 18.5
18.48 11.01 10.61 12.17 20.03 21.3 47.78 20.46 37.24 17.32 24.27 17.6
18.38 16.71 10.11 11.87 20.73 28.6 28.18 71.16 62.84 32.82 19.17 69.9
8.98 10.61 48.81 19.27 11.03 23.3 31.18 70.16 52.34 25.02 30.47 12.5
18.88 30.01 10.51 12.77 20.53 52.9 36.18 43.16 31.24 26.92 31.67 11.6
8.78 12.61 28.41 11.67 29.23 45.4 36.38 31.16 15.44 48.42 49.77 19.3
20.88 17.01 15.31 13.47 10.23 48.2 58.28 65.26 89.24 37.42 14.07 25.6
9.28 8.81 22.21 31.17 20.83 38.1 67.28 73.26 53.44 28.72 22.97 15.7
11.18 11.31 22.11 28.87 25.63 42.7 49.08 56.36 13.34 29.82 11.27 25.3
7.08 12.51 11.51 28.17 27.83 22.5 71.28 94.46 17.64 30.62 28.77 16.5
13.48 11.21 24.71 10.47 25.33 45.4 41.38 34.76 33.84 36.82 15.27 25.2
38.08 21.51 24.51 19.57 19.03 37.9 72.38 61.16 29.64 23.32 24.27 33.7
9.98 8.01 11.71 13.87 25.23 34.7 61.28 107.06 42.94 48.82 20.97 14.8
14.48 8.01 12.81 15.97 24.03 30.5 53.18 69.16 50.24 34.02 16.07 15.5
18.58 7.81 13.61 17.77 22.23 25.3 43.88 30.06 56.54 18.52 10.67 15.8
17.18 15.91 7.71 11.77 24.33 41.9 27.48 89.06 42.54 28.12 13.77 14.3
13.68 20.51 15.01 13.77 12.23 40.5 21.58 27.66 45.94 23.52 26.07 26.5
11.98 11.61 9.61 9.77 10.53 100.5 45.98 83.16 49.84 27.92 21.37 34.8
14.38 12.71 25.71 15.47 30.73 37.2 75.18 22.56 52.14 43.72 19.87 9
27.48 21.41 17.81 22.27 25.83 39.7 37.98 36.56 36.74 33.92 15.07 14.2
14.48 25.31 18.91 16.27 20.33 27.3 82.18 41.66 31.14 37.32 39.07 21.5
15.58 35.51 26.01 12.37 34.93 103.7 41.38 46.56 42.34 47.02 14.57 30.9
24.38 6.81 14.91 12.57 16.33 67.1 37.88 37.96 42.04 28.52 12.07 20
17.48 13.61 10.31 17.07 36.53 64.9 76.88 40.06 53.74 32.62 27.47 31.9
19.98 19.01 14.61 19.77 14.83 27.8 24.18 63.76 46.94 28.02 38.67 25.9
10.58 11.61 21.71 20.07 13.83 41.3 73.88 61.46 34.24 39.92 11.17 38.7
13.28 16.91 10.01 14.47 16.33 49.8 41.18 32.86 37.74 18.82 25.47 28.4
10.88 5.11 11.31 10.37 21.43 48.3 87.88 44.56 52.74 40.52 26.77 18
17.68 13.81 5.31 21.57 12.23 25.5 28.58 71.96 26.74 35.12 36.07 33.3
34.48 19.61 9.91 6.67 29.43 22.1 15.58 66.66 39.54 31.02 25.87 13.4
18.78 26.41 25.51 15.67 11.13 28.9 29.68 83.66 27.34 49.32 34.27 14.2
13.48 10.81 18.71 17.97 14.43 33.1 44.18 62.36 55.94 21.12 48.37 13.6
11.68 12.71 9.81 18.47 30.43 39.9 47.28 27.66 42.94 31.42 20.97 25.3
15.18 10.31 11.71 18.17 26.33 32.6 45.58 28.86 49.74 24.92 15.77 20.6
17.78 7.11 13.01 17.07 21.33 23.4 41.58 27.56 54.64 17.02 9.57 14.9
16.38 15.21 7.11 11.07 23.43 40 25.18 86.56 40.64 26.62 12.67 13.4
12.88 19.81 14.41 13.07 11.33 38.6 19.28 25.16 44.04 22.02 24.97 25.6
11.18 10.91 9.01 9.07 9.63 98.6 43.68 80.66 47.94 26.42 20.27 33.9
13.58 12.01 25.11 14.77 29.83 35.3 72.88 20.06 50.24 42.22 18.77 8.1
26.68 20.71 17.21 21.57 24.93 37.8 35.68 34.06 34.84 32.42 13.97 13.3
13.68 24.61 18.31 15.57 19.43 25.4 79.88 39.16 29.24 35.82 37.97 20.6
14.78 34.81 25.41 11.67 34.03 101.8 39.08 44.06 40.44 45.52 13.47 30
23.58 6.11 14.31 11.87 15.43 65.2 35.58 35.46 40.14 27.02 10.97 19.1
16.68 12.91 9.71 16.37 35.63 63 74.58 37.56 51.84 31.12 26.37 31
19.18 18.31 14.01 19.07 13.93 25.9 21.88 61.26 45.04 26.52 37.57 25
9.78 10.91 21.11 19.37 12.93 39.4 71.58 58.96 32.34 38.42 10.07 37.8
12.48 16.21 9.41 13.77 15.43 47.9 38.88 30.36 35.84 17.32 24.37 27.5
10.08 4.41 10.71 9.67 20.53 46.4 85.58 42.06 50.84 39.02 25.67 17.1
16.88 13.11 4.71 20.87 11.33 23.6 26.28 69.46 24.84 33.62 34.97 32.4
33.68 18.91 9.31 5.97 28.53 20.2 13.28 64.16 37.64 29.52 24.77 12.5
17.98 25.71 24.91 14.97 10.23 27 27.38 81.16 25.44 47.82 33.17 13.3
12.68 10.11 18.11 17.27 13.53 31.2 41.88 59.86 54.04 19.62 47.27 12.7
10.88 12.01 9.21 17.77 29.53 38 44.98 25.16 41.04 29.92 19.87 24.4
17.88 11.11 9.71 14.87 20.73 30.1 40.98 31.96 35.54 41.02 21.07 23.6
24.98 10.41 10.41 12.07 12.03 22.6 37.58 39.46 30.64 52.42 22.57 22.9
11.38 11.21 9.61 30.07 10.13 30.2 63.18 25.56 33.64 22.52 29.57 36.1
10.28 16.91 10.01 8.07 14.13 18.9 30.78 36.36 34.34 18.82 20.47 7.3
7.68 13.91 5.61 6.67 13.93 26.4 21.98 32.36 45.64 20.42 22.07 21.6
9.58 12.31 11.71 9.37 29.23 53.2 22.98 59.66 52.04 50.92 9.77 11.4
20.88 12.91 16.71 21.67 17.43 53 12.58 34.56 34.34 11.32 19.57 27.2
6.98 13.61 9.91 22.57 7.03 56.4 49.38 20.96 59.94 32.22 8.37 17.4
17.58 10.11 9.81 11.37 18.83 18.9 44.88 17.36 34.94 15.52 22.97 16.5
17.48 15.81 9.31 11.07 19.53 26.2 25.28 68.06 60.54 31.02 17.87 68.8
8.08 9.71 48.01 18.47 9.83 20.9 28.28 67.06 50.04 23.22 29.17 11.4
17.98 29.11 9.71 11.97 19.33 50.5 33.28 40.06 28.94 25.12 30.37 10.5
7.88 11.71 27.61 10.87 28.03 43 33.48 28.06 13.14 46.62 48.47 18.2
19.98 16.11 14.51 12.67 9.03 45.8 55.38 62.16 86.94 35.62 12.77 24.5
8.38 7.91 21.41 30.37 19.63 35.7 64.38 70.16 51.14 26.92 21.67 14.6
10.28 10.41 21.31 28.07 24.43 40.3 46.18 53.26 11.04 28.02 9.97 24.2
6.18 11.61 10.71 27.37 26.63 20.1 68.38 91.36 15.34 28.82 27.47 15.4
12.58 10.31 23.91 9.67 24.13 43 38.48 31.66 31.54 35.02 13.97 24.1
37.18 20.61 23.71 18.77 17.83 35.5 69.48 58.06 27.34 21.52 22.97 32.6
9.08 7.11 10.91 13.07 24.03 32.3 58.38 103.96 40.64 47.02 19.67 13.7
13.58 7.11 12.01 15.17 22.83 28.1 50.28 66.06 47.94 32.22 14.77 14.4
17.48 6.81 12.71 16.77 20.93 22.5 40.58 26.46 53.84 16.42 9.07 14.5
16.08 14.91 6.81 10.77 23.03 39.1 24.18 85.46 39.84 26.02 12.17 13
12.58 19.51 14.11 12.77 10.93 37.7 18.28 24.06 43.24 21.42 24.47 25.2
10.88 10.61 8.71 8.77 9.23 97.7 42.68 79.56 47.14 25.82 19.77 33.5
13.28 11.71 24.81 14.47 29.43 34.4 71.88 18.96 49.44 41.62 18.27 7.7
26.38 20.41 16.91 21.27 24.53 36.9 34.68 32.96 34.04 31.82 13.47 12.9
13.38 24.31 18.01 15.27 19.03 24.5 78.88 38.06 28.44 35.22 37.47 20.2
14.48 34.51 25.11 11.37 33.63 100.9 38.08 42.96 39.64 44.92 12.97 29.6
23.28 5.81 14.01 11.57 15.03 64.3 34.58 34.36 39.34 26.42 10.47 18.7
16.38 12.61 9.41 16.07 35.23 62.1 73.58 36.46 51.04 30.52 25.87 30.6
18.88 18.01 13.71 18.77 13.53 25 20.88 60.16 44.24 25.92 37.07 24.6
9.48 10.61 20.81 19.07 12.53 38.5 70.58 57.86 31.54 37.82 9.57 37.4
12.18 15.91 9.11 13.47 15.03 47 37.88 29.26 35.04 16.72 23.87 27.1
9.78 4.11 10.41 9.37 20.13 45.5 84.58 40.96 50.04 38.42 25.17 16.7
16.58 12.81 4.41 20.57 10.93 22.7 25.28 68.36 24.04 33.02 34.47 32
33.38 18.61 9.01 5.67 28.13 19.3 12.28 63.06 36.84 28.92 24.27 12.1
17.68 25.41 24.61 14.67 9.83 26.1 26.38 80.06 24.64 47.22 32.67 12.9
12.38 9.81 17.81 16.97 13.13 30.3 40.88 58.76 53.24 19.02 46.77 12.3
10.58 11.71 8.91 17.47 29.13 37.1 43.98 24.06 40.24 29.32 19.37 24
9.68 11.31 8.51 13.27 20.33 32.4 46.68 45.86 33.84 25.92 15.07 17.6
8.48 10.71 7.91 8.77 11.23 27.2 48.58 66.76 26.94 22.02 10.47 10.8
8.68 12.21 10.11 6.97 8.23 58.6 47.58 56.36 72.74 27.22 12.17 23.9
18.78 10.81 13.11 22.77 29.53 58.3 56.78 41.86 47.04 35.92 13.17 7.6
4.28 10.61 4.61 30.37 28.33 65.9 73.78 66.36 47.94 50.62 28.27 5
36.88 30.11 6.31 14.17 25.43 52.6 99.78 82.16 53.74 29.12 13.97 20.3
12.48 12.11 5.91 13.37 31.43 35.6 36.28 91.56 58.54 22.42 10.77 9.8
14.48 7.51 7.31 11.47 25.93 35.6 47.68 53.36 35.54 45.02 23.37 29.1
7.48 8.91 11.41 19.17 33.23 28.4 51.08 62.26 33.04 17.82 32.67 6.6
5.98 12.31 12.31 12.17 24.23 35.8 34.18 43.86 51.34 21.42 17.67 13.7
8.48 6.11 5.81 12.27 23.03 66.6 45.88 56.76 34.84 37.82 11.07 14.4
16.38 9.01 6.51 10.37 33.83 21.6 46.68 56.46 30.54 40.42 15.37 8.3
10.38 10.81 14.41 8.47 24.63 35.1 46.18 35.86 22.94 37.02 17.97 31.4
8.58 10.81 9.21 5.37 10.33 93.1 61.48 43.46 19.64 51.82 29.37 19.2
12.98 4.01 6.41 7.57 18.83 39.3 78.38 89.36 24.84 28.52 19.87 13
10.48 11.61 6.21 10.17 17.93 42.5 84.78 103.86 43.24 26.22 17.47 12.2
5.58 11.41 7.11 12.57 17.73 15.9 61.88 72.86 26.54 24.92 55.67 34.1
18.08 27.51 25.71 11.57 19.43 45.4 58.18 44.06 28.74 34.52 24.97 16.4
24.68 5.71 4.71 11.47 11.13 87.5 50.68 44.66 34.94 25.42 14.47 18.3
11.58 18.31 7.81 8.57 10.23 56 30.28 26.96 25.34 14.52 21.87 13.6
15.68 18.01 8.91 11.17 11.93 56.2 56.28 26.66 28.14 18.32 18.47 12.7
20.98 18.61 11.11 14.87 15.13 59.3 85.88 30.36 33.74 24.42 16.77 13.1
23.88 30.81 20.71 8.07 35.43 19.9 78.78 63.46 27.54 23.12 29.07 12.7
8.18 6.61 7.21 18.07 21.03 43.9 27.78 61.56 28.64 29.82 17.57 17.4
6.88 12.51 16.01 12.27 13.13 15.1 93.28 54.26 43.04 21.52 15.07 12.3
10.78 19.71 8.41 8.67 11.23 51 55.08 91.46 55.44 45.32 36.17 16.1
17.08 8.41 10.01 13.57 20.23 99.3 37.38 16.56 23.84 41.22 20.67 8.5
6.88 11.61 6.81 18.47 6.63 24.6 40.18 27.36 35.94 19.82 28.27 32.6
5.38 15.31 12.61 20.97 26.23 12.9 65.38 26.36 61.84 23.92 28.97 17.5
13.08 7.51 11.41 27.47 21.53 14.8 31.18 59.46 17.44 67.02 28.87 44.2
20.98 9.71 8.31 14.67 10.73 30.7 56.38 64.16 44.84 30.32 21.57 18.6
16.08 9.61 15.71 13.47 17.23 24.8 38.98 53.16 27.64 39.52 19.37 15
19.88 26.91 9.81 4.07 33.43 14.9 55.48 67.16 55.54 33.82 43.47 17.1
26.48 10.51 11.01 10.37 41.83 23 65.28 96.16 32.14 36.72 26.87 14.9
32.88 16.61 13.31 10.87 16.63 53.9 40.88 45.16 32.84 37.82 26.67 32.5
22.58 11.61 18.91 19.77 13.23 22.3 62.18 49.96 57.24 21.72 27.57 10.8
41.28 8.01 6.61 10.57 20.13 72.6 48.58 58.76 39.04 50.12 37.57 18.5
40.38 19.21 21.61 14.27 11.53 34.8 73.18 50.86 23.34 35.92 20.67 20.3
19.78 20.91 15.71 11.07 32.93 31 34.28 22.76 20.54 31.52 27.67 22.8
9.58 22.91 7.51 8.97 9.73 23.6 16.58 30.06 40.04 25.52 24.77 10.4
9.58 17.31 8.21 9.37 11.23 26.9 34.38 50.36 34.94 24.92 18.47 11.3
7.98 10.31 7.51 8.37 10.63 26 47.18 65.26 25.84 21.12 9.77 10.2
8.18 11.81 9.71 6.57 7.63 57.4 46.18 54.86 71.64 26.32 11.47 23.3
18.28 10.41 12.71 22.37 28.93 57.1 55.38 40.36 45.94 35.02 12.47 7
3.78 10.21 4.21 29.97 27.73 64.7 72.38 64.86 46.84 49.72 27.57 4.4
36.38 29.71 5.91 13.77 24.83 51.4 98.38 80.66 52.64 28.22 13.27 19.7
11.98 11.71 5.51 12.97 30.83 34.4 34.88 90.06 57.44 21.52 10.07 9.2
13.98 7.11 6.91 11.07 25.33 34.4 46.28 51.86 34.44 44.12 22.67 28.5
6.98 8.51 11.01 18.77 32.63 27.2 49.68 60.76 31.94 16.92 31.97 6
5.48 11.91 11.91 11.77 23.63 34.6 32.78 42.36 50.24 20.52 16.97 13.1
7.98 5.71 5.41 11.87 22.43 65.4 44.48 55.26 33.74 36.92 10.37 13.8
15.88 8.61 6.11 9.97 33.23 20.4 45.28 54.96 29.44 39.52 14.67 7.7
9.88 10.41 14.01 8.07 24.03 33.9 44.78 34.36 21.84 36.12 17.27 30.8
8.08 10.41 8.81 4.97 9.73 91.9 60.08 41.96 18.54 50.92 28.67 18.6
12.48 3.61 6.01 7.17 18.23 38.1 76.98 87.86 23.74 27.62 19.17 12.4
9.98 11.21 5.81 9.77 17.33 41.3 83.38 102.36 42.14 25.32 16.77 11.6
5.08 11.01 6.71 12.17 17.13 14.7 60.48 71.36 25.44 24.02 54.97 33.5
17.58 27.11 25.31 11.17 18.83 44.2 56.78 42.56 27.64 33.62 24.27 15.8
24.18 5.31 4.31 11.07 10.53 86.3 49.28 43.16 33.84 24.52 13.77 17.7
11.08 17.91 7.41 8.17 9.63 54.8 28.88 25.46 24.24 13.62 21.17 13
17.38 13.71 8.41 9.57 10.03 37.2 31.38 30.46 25.94 31.82 20.97 17.2
25.68 11.11 11.01 12.67 12.93 24.4 39.68 41.76 32.34 53.82 23.57 23.7
12.08 11.91 10.21 30.67 11.03 32 65.28 27.86 35.34 23.92 30.57 36.9
10.98 17.61 10.61 8.67 15.03 20.7 32.88 38.66 36.04 20.22 21.47 8.1
8.38 14.61 6.21 7.27 14.83 28.2 24.08 34.66 47.34 21.82 23.07 22.4
