Y;X;Hoehe;Dbasal;Dbrust;Cones;Alter
35648;685.8;531.6;600;14.01;9.71;1;159
35649;685.8;547.6;600;14.01;9.71;1;159
35650;685.8;563.6;600;14.01;9.71;1;159
35651;685.8;579.6;600;14.01;9.71;1;159
35652;685.8;595.6;600;14.01;9.71;1;159
35653;655.8;515.6;600;14.01;9.71;1;159
35654;655.8;531.6;600;14.01;9.71;1;159
35655;655.8;547.6;600;14.01;9.71;1;159
35656;655.8;563.6;600;14.01;9.71;1;159
35657;655.8;579.6;600;14.01;9.71;1;159
35658;655.8;595.6;600;14.01;9.71;1;159
35659;625.8;515.6;600;14.01;9.71;1;159
35660;625.8;531.6;600;14.01;9.71;1;159
35661;625.8;547.6;600;14.01;9.71;1;159
35662;625.8;563.6;600;14.01;9.71;1;159
35663;625.8;579.6;600;14.01;9.71;1;159
35664;625.8;595.6;600;14.01;9.71;1;159
35665;696.6;511.6;650;9.55;6.68;1;160
35666;696.6;527.6;650;9.55;6.68;1;160
35667;696.6;543.6;650;9.55;6.68;1;160
35668;696.6;559.6;650;9.55;6.68;1;160
35669;696.6;575.6;650;9.55;6.68;1;160
35670;696.6;591.6;650;9.55;6.68;1;160
35671;666.6;511.6;650;9.55;6.68;1;160
35672;666.6;527.6;650;9.55;6.68;1;160
35673;666.6;543.6;650;9.55;6.68;1;160
35674;666.6;559.6;650;9.55;6.68;1;160
35675;666.6;575.6;650;9.55;6.68;1;160
35676;666.6;591.6;650;9.55;6.68;1;160
35677;636.6;511.6;650;9.55;6.68;1;160
35678;636.6;527.6;650;9.55;6.68;1;160
35679;636.6;543.6;650;9.55;6.68;1;160
35680;636.6;559.6;650;9.55;6.68;1;160
35681;636.6;575.6;650;9.55;6.68;1;160
35682;636.6;591.6;650;9.55;6.68;1;160
35683;606.6;511.6;650;9.55;6.68;1;160
35684;606.6;527.6;650;9.55;6.68;1;160
35685;606.6;543.6;650;9.55;6.68;1;160
35686;606.6;559.6;650;9.55;6.68;1;160
35687;606.6;575.6;650;9.55;6.68;1;160
35688;606.6;591.6;650;9.55;6.68;1;160
35689;682.2;515.6;650;15.28;10.19;1;162
35690;682.2;531.6;650;15.28;10.19;1;162
35691;682.2;547.6;650;15.28;10.19;1;162
35692;682.2;563.6;650;15.28;10.19;1;162
35693;682.2;579.6;650;15.28;10.19;1;162
35694;682.2;595.6;650;15.28;10.19;1;162
35695;652.2;515.6;650;15.28;10.19;1;162
35696;652.2;531.6;650;15.28;10.19;1;162
35697;652.2;547.6;650;15.28;10.19;1;162
35698;652.2;563.6;650;15.28;10.19;1;162
35699;652.2;579.6;650;15.28;10.19;1;162
35700;652.2;595.6;650;15.28;10.19;1;162
35701;622.2;515.6;650;15.28;10.19;1;162
35702;622.2;531.6;650;15.28;10.19;1;162
35703;622.2;547.6;650;15.28;10.19;1;162
35704;622.2;563.6;650;15.28;10.19;1;162
35705;622.2;579.6;650;15.28;10.19;1;162
35706;622.2;595.6;650;15.28;10.19;1;162
35707;671.8;511.2;600;12.73;10.5;1;165
35708;671.8;527.2;600;12.73;10.5;1;165
35709;671.8;543.2;600;12.73;10.5;1;165
35710;671.8;559.2;600;12.73;10.5;1;165
35711;671.8;575.2;600;12.73;10.5;1;165
35712;671.8;591.2;600;12.73;10.5;1;165
35713;641.8;511.2;600;12.73;10.5;1;165
35714;641.8;527.2;600;12.73;10.5;1;165
35715;641.8;543.2;600;12.73;10.5;1;165
35716;641.8;559.2;600;12.73;10.5;1;165
35717;641.8;575.2;600;12.73;10.5;1;165
35718;641.8;591.2;600;12.73;10.5;1;165
35719;611.8;511.2;600;12.73;10.5;1;165
35720;611.8;527.2;600;12.73;10.5;1;165
35721;611.8;543.2;600;12.73;10.5;1;165
35722;611.8;559.2;600;12.73;10.5;1;165
35723;611.8;575.2;600;12.73;10.5;1;165
35724;611.8;591.2;600;12.73;10.5;1;165
35725;687.4;500;800;14.64;10.66;1;167
35726;687.4;516;800;14.64;10.66;1;167
35727;687.4;532;800;14.64;10.66;1;167
35728;687.4;548;800;14.64;10.66;1;167
35729;687.4;564;800;14.64;10.66;1;167
35730;687.4;580;800;14.64;10.66;1;167
35731;687.4;596;800;14.64;10.66;1;167
35732;657.4;500;800;14.64;10.66;1;167
35733;657.4;516;800;14.64;10.66;1;167
35734;657.4;532;800;14.64;10.66;1;167
35735;657.4;548;800;14.64;10.66;1;167
35736;657.4;564;800;14.64;10.66;1;167
35737;657.4;580;800;14.64;10.66;1;167
35738;657.4;596;800;14.64;10.66;1;167
35739;627.4;500;800;14.64;10.66;1;167
35740;627.4;516;800;14.64;10.66;1;167
35741;627.4;532;800;14.64;10.66;1;167
35742;627.4;548;800;14.64;10.66;1;167
35743;627.4;564;800;14.64;10.66;1;167
35744;627.4;580;800;14.64;10.66;1;167
35745;627.4;596;800;14.64;10.66;1;167
35746;694.6;510.8;550;15.92;10.82;1;167
35747;694.6;526.8;550;15.92;10.82;1;167
35748;694.6;542.8;550;15.92;10.82;1;167
35749;694.6;558.8;550;15.92;10.82;1;167
35750;694.6;574.8;550;15.92;10.82;1;167
35751;694.6;590.8;550;15.92;10.82;1;167
35752;664.6;510.8;550;15.92;10.82;1;167
35753;664.6;526.8;550;15.92;10.82;1;167
35754;664.6;542.8;550;15.92;10.82;1;167
35755;664.6;558.8;550;15.92;10.82;1;167
35756;664.6;574.8;550;15.92;10.82;1;167
35757;664.6;590.8;550;15.92;10.82;1;167
35758;634.6;510.8;550;15.92;10.82;1;167
35759;634.6;526.8;550;15.92;10.82;1;167
35760;634.6;542.8;550;15.92;10.82;1;167
35761;634.6;558.8;550;15.92;10.82;1;167
35762;634.6;574.8;550;15.92;10.82;1;167
35763;634.6;590.8;550;15.92;10.82;1;167
35764;604.6;510.8;550;15.92;10.82;1;167
35765;604.6;526.8;550;15.92;10.82;1;167
35766;604.6;542.8;550;15.92;10.82;1;167
35767;604.6;558.8;550;15.92;10.82;1;167
35768;604.6;574.8;550;15.92;10.82;1;167
35769;604.6;590.8;550;15.92;10.82;1;167
35770;674.6;500;750;17.19;10.98;1;169
35771;674.6;516;750;17.19;10.98;1;169
35772;674.6;532;750;17.19;10.98;1;169
35773;674.6;548;750;17.19;10.98;1;169
35774;674.6;564;750;17.19;10.98;1;169
35775;674.6;580;750;17.19;10.98;1;169
35776;674.6;596;750;17.19;10.98;1;169
35777;644.6;500;750;17.19;10.98;1;169
35778;644.6;516;750;17.19;10.98;1;169
35779;644.6;532;750;17.19;10.98;1;169
35780;644.6;548;750;17.19;10.98;1;169
35781;644.6;564;750;17.19;10.98;1;169
35782;644.6;580;750;17.19;10.98;1;169
35783;644.6;596;750;17.19;10.98;1;169
35784;614.6;500;750;17.19;10.98;1;169
35785;614.6;516;750;17.19;10.98;1;169
35786;614.6;532;750;17.19;10.98;1;169
35787;614.6;548;750;17.19;10.98;1;169
35788;614.6;564;750;17.19;10.98;1;169
35789;614.6;580;750;17.19;10.98;1;169
35790;614.6;596;750;17.19;10.98;1;169
35791;697;506;600;13.37;8.59;1;172
35792;697;522;600;13.37;8.59;1;172
35793;697;538;600;13.37;8.59;1;172
35794;697;554;600;13.37;8.59;1;172
35795;697;570;600;13.37;8.59;1;172
35796;697;586;600;13.37;8.59;1;172
35797;667;506;600;13.37;8.59;1;172
35798;667;522;600;13.37;8.59;1;172
35799;667;538;600;13.37;8.59;1;172
35800;667;554;600;13.37;8.59;1;172
35801;667;570;600;13.37;8.59;1;172
35802;667;586;600;13.37;8.59;1;172
35803;637;506;600;13.37;8.59;1;172
35804;637;522;600;13.37;8.59;1;172
35805;637;538;600;13.37;8.59;1;172
35806;637;554;600;13.37;8.59;1;172
35807;637;570;600;13.37;8.59;1;172
35808;637;586;600;13.37;8.59;1;172
35809;607;506;600;13.37;8.59;1;172
35810;607;522;600;13.37;8.59;1;172
35811;607;538;600;13.37;8.59;1;172
35812;607;554;600;13.37;8.59;1;172
35813;607;570;600;13.37;8.59;1;172
35814;607;586;600;13.37;8.59;1;172
35815;673.4;511.6;900;20.37;15.6;1;175
35816;673.4;527.6;900;20.37;15.6;1;175
35817;673.4;543.6;900;20.37;15.6;1;175
35818;673.4;559.6;900;20.37;15.6;1;175
35819;673.4;575.6;900;20.37;15.6;1;175
35820;673.4;591.6;900;20.37;15.6;1;175
35821;643.4;511.6;900;20.37;15.6;1;175
35822;643.4;527.6;900;20.37;15.6;1;175
35823;643.4;543.6;900;20.37;15.6;1;175
35824;643.4;559.6;900;20.37;15.6;1;175
35825;643.4;575.6;900;20.37;15.6;1;175
35826;643.4;591.6;900;20.37;15.6;1;175
35827;613.4;511.6;900;20.37;15.6;1;175
35828;613.4;527.6;900;20.37;15.6;1;175
35829;613.4;543.6;900;20.37;15.6;1;175
35830;613.4;559.6;900;20.37;15.6;1;175
35831;613.4;575.6;900;20.37;15.6;1;175
35832;613.4;591.6;900;20.37;15.6;1;175
35833;680.2;512;700;17.51;13.69;1;190
35834;680.2;528;700;17.51;13.69;1;190
35835;680.2;544;700;17.51;13.69;1;190
35836;680.2;560;700;17.51;13.69;1;190
35837;680.2;576;700;17.51;13.69;1;190
35838;680.2;592;700;17.51;13.69;1;190
35839;650.2;512;700;17.51;13.69;1;190
35840;650.2;528;700;17.51;13.69;1;190
35841;650.2;544;700;17.51;13.69;1;190
35842;650.2;560;700;17.51;13.69;1;190
35843;650.2;576;700;17.51;13.69;1;190
35844;650.2;592;700;17.51;13.69;1;190
35845;620.2;512;700;17.51;13.69;1;190
35846;620.2;528;700;17.51;13.69;1;190
35847;620.2;544;700;17.51;13.69;1;190
35848;620.2;560;700;17.51;13.69;1;190
35849;620.2;576;700;17.51;13.69;1;190
35850;620.2;592;700;17.51;13.69;1;190
35851;687.4;504.8;650;21.33;14.96;1;200
35852;687.4;520.8;650;21.33;14.96;1;200
35853;687.4;536.8;650;21.33;14.96;1;200
35854;687.4;552.8;650;21.33;14.96;1;200
35855;687.4;568.8;650;21.33;14.96;1;200
35856;687.4;584.8;650;21.33;14.96;1;200
35857;657.4;504.8;650;21.33;14.96;1;200
35858;657.4;520.8;650;21.33;14.96;1;200
35859;657.4;536.8;650;21.33;14.96;1;200
35860;657.4;552.8;650;21.33;14.96;1;200
35861;657.4;568.8;650;21.33;14.96;1;200
35862;657.4;584.8;650;21.33;14.96;1;200
35863;627.4;504.8;650;21.33;14.96;1;200
35864;627.4;520.8;650;21.33;14.96;1;200
35865;627.4;536.8;650;21.33;14.96;1;200
35866;627.4;552.8;650;21.33;14.96;1;200
35867;627.4;568.8;650;21.33;14.96;1;200
35868;627.4;584.8;650;21.33;14.96;1;200
35869;692.2;507.6;850;19.74;16.23;1;210
35870;692.2;523.6;850;19.74;16.23;1;210
35871;692.2;539.6;850;19.74;16.23;1;210
35872;692.2;555.6;850;19.74;16.23;1;210
35873;692.2;571.6;850;19.74;16.23;1;210
35874;692.2;587.6;850;19.74;16.23;1;210
35875;662.2;507.6;850;19.74;16.23;1;210
35876;662.2;523.6;850;19.74;16.23;1;210
35877;662.2;539.6;850;19.74;16.23;1;210
35878;662.2;555.6;850;19.74;16.23;1;210
35879;662.2;571.6;850;19.74;16.23;1;210
35880;662.2;587.6;850;19.74;16.23;1;210
35881;632.2;507.6;850;19.74;16.23;1;210
35882;632.2;523.6;850;19.74;16.23;1;210
35883;632.2;539.6;850;19.74;16.23;1;210
35884;632.2;555.6;850;19.74;16.23;1;210
35885;632.2;571.6;850;19.74;16.23;1;210
35886;632.2;587.6;850;19.74;16.23;1;210
35887;602.2;507.6;850;19.74;16.23;1;210
35888;602.2;523.6;850;19.74;16.23;1;210
35889;602.2;539.6;850;19.74;16.23;1;210
35890;602.2;555.6;850;19.74;16.23;1;210
35891;602.2;571.6;850;19.74;16.23;1;210
35892;602.2;587.6;850;19.74;16.23;1;210
35893;686.2;514;750;16.55;10.5;1;211
35894;686.2;530;750;16.55;10.5;1;211
35895;686.2;546;750;16.55;10.5;1;211
35896;686.2;562;750;16.55;10.5;1;211
35897;686.2;578;750;16.55;10.5;1;211
35898;686.2;594;750;16.55;10.5;1;211
35899;656.2;514;750;16.55;10.5;1;211
35900;656.2;530;750;16.55;10.5;1;211
35901;656.2;546;750;16.55;10.5;1;211
35902;656.2;562;750;16.55;10.5;1;211
35903;656.2;578;750;16.55;10.5;1;211
35904;656.2;594;750;16.55;10.5;1;211
35905;626.2;514;750;16.55;10.5;1;211
35906;626.2;530;750;16.55;10.5;1;211
35907;626.2;546;750;16.55;10.5;1;211
35908;626.2;562;750;16.55;10.5;1;211
35909;626.2;578;750;16.55;10.5;1;211
35910;626.2;594;750;16.55;10.5;1;211
35911;695;504.8;750;18.14;12.41;1;225
35912;695;520.8;750;18.14;12.41;1;225
35913;695;536.8;750;18.14;12.41;1;225
35914;695;552.8;750;18.14;12.41;1;225
35915;695;568.8;750;18.14;12.41;1;225
35916;695;584.8;750;18.14;12.41;1;225
35917;665;504.8;750;18.14;12.41;1;225
35918;665;520.8;750;18.14;12.41;1;225
35919;665;536.8;750;18.14;12.41;1;225
35920;665;552.8;750;18.14;12.41;1;225
35921;665;568.8;750;18.14;12.41;1;225
35922;665;584.8;750;18.14;12.41;1;225
35923;635;504.8;750;18.14;12.41;1;225
35924;635;520.8;750;18.14;12.41;1;225
35925;635;536.8;750;18.14;12.41;1;225
35926;635;552.8;750;18.14;12.41;1;225
35927;635;568.8;750;18.14;12.41;1;225
35928;635;584.8;750;18.14;12.41;1;225
35929;605;504.8;750;18.14;12.41;1;225
35930;605;520.8;750;18.14;12.41;1;225
35931;605;536.8;750;18.14;12.41;1;225
35932;605;552.8;750;18.14;12.41;1;225
35933;605;568.8;750;18.14;12.41;1;225
35934;605;584.8;750;18.14;12.41;1;225
35935;688.2;512;800;17.83;11.94;1;233
35936;688.2;528;800;17.83;11.94;1;233
35937;688.2;544;800;17.83;11.94;1;233
35938;688.2;560;800;17.83;11.94;1;233
35939;688.2;576;800;17.83;11.94;1;233
35940;688.2;592;800;17.83;11.94;1;233
35941;658.2;512;800;17.83;11.94;1;233
35942;658.2;528;800;17.83;11.94;1;233
35943;658.2;544;800;17.83;11.94;1;233
35944;658.2;560;800;17.83;11.94;1;233
35945;658.2;576;800;17.83;11.94;1;233
35946;658.2;592;800;17.83;11.94;1;233
35947;628.2;512;800;17.83;11.94;1;233
35948;628.2;528;800;17.83;11.94;1;233
35949;628.2;544;800;17.83;11.94;1;233
35950;628.2;560;800;17.83;11.94;1;233
35951;628.2;576;800;17.83;11.94;1;233
35952;628.2;592;800;17.83;11.94;1;233
35953;681.8;506;650;15.28;10.5;1;275
35954;681.8;522;650;15.28;10.5;1;275
35955;681.8;538;650;15.28;10.5;1;275
35956;681.8;554;650;15.28;10.5;1;275
35957;681.8;570;650;15.28;10.5;1;275
35958;681.8;586;650;15.28;10.5;1;275
35959;651.8;506;650;15.28;10.5;1;275
35960;651.8;522;650;15.28;10.5;1;275
35961;651.8;538;650;15.28;10.5;1;275
35962;651.8;554;650;15.28;10.5;1;275
35963;651.8;570;650;15.28;10.5;1;275
35964;651.8;586;650;15.28;10.5;1;275
35965;621.8;506;650;15.28;10.5;1;275
35966;621.8;522;650;15.28;10.5;1;275
35967;621.8;538;650;15.28;10.5;1;275
35968;621.8;554;650;15.28;10.5;1;275
35969;621.8;570;650;15.28;10.5;1;275
35970;621.8;586;650;15.28;10.5;1;275
35971;694.6;509.6;800;21.96;16.55;1;290
35972;694.6;525.6;800;21.96;16.55;1;290
35973;694.6;541.6;800;21.96;16.55;1;290
35974;694.6;557.6;800;21.96;16.55;1;290
35975;694.6;573.6;800;21.96;16.55;1;290
35976;694.6;589.6;800;21.96;16.55;1;290
35977;664.6;509.6;800;21.96;16.55;1;290
35978;664.6;525.6;800;21.96;16.55;1;290
35979;664.6;541.6;800;21.96;16.55;1;290
35980;664.6;557.6;800;21.96;16.55;1;290
35981;664.6;573.6;800;21.96;16.55;1;290
35982;664.6;589.6;800;21.96;16.55;1;290
35983;634.6;509.6;800;21.96;16.55;1;290
35984;634.6;525.6;800;21.96;16.55;1;290
35985;634.6;541.6;800;21.96;16.55;1;290
35986;634.6;557.6;800;21.96;16.55;1;290
35987;634.6;573.6;800;21.96;16.55;1;290
35988;634.6;589.6;800;21.96;16.55;1;290
35989;604.6;509.6;800;21.96;16.55;1;290
35990;604.6;525.6;800;21.96;16.55;1;290
35991;604.6;541.6;800;21.96;16.55;1;290
35992;604.6;557.6;800;21.96;16.55;1;290
35993;604.6;573.6;800;21.96;16.55;1;290
35994;604.6;589.6;800;21.96;16.55;1;290
35995;791.8;508;250;3.82;2.55;0;103
35996;791.8;524;250;3.82;2.55;0;103
35997;791.8;540;250;3.82;2.55;0;103
35998;791.8;556;250;3.82;2.55;0;103
35999;791.8;572;250;3.82;2.55;0;103
36000;791.8;588;250;3.82;2.55;0;103
36001;761.8;508;250;3.82;2.55;0;103
36002;761.8;524;250;3.82;2.55;0;103
36003;761.8;540;250;3.82;2.55;0;103
36004;761.8;556;250;3.82;2.55;0;103
36005;761.8;572;250;3.82;2.55;0;103
36006;761.8;588;250;3.82;2.55;0;103
36007;731.8;508;250;3.82;2.55;0;103
36008;731.8;524;250;3.82;2.55;0;103
36009;731.8;540;250;3.82;2.55;0;103
36010;731.8;556;250;3.82;2.55;0;103
36011;731.8;572;250;3.82;2.55;0;103
36012;731.8;588;250;3.82;2.55;0;103
36013;701.8;508;250;3.82;2.55;0;103
36014;701.8;524;250;3.82;2.55;0;103
36015;701.8;540;250;3.82;2.55;0;103
36016;701.8;556;250;3.82;2.55;0;103
36017;701.8;572;250;3.82;2.55;0;103
36018;701.8;588;250;3.82;2.55;0;103
36019;778.6;512.8;390;5.41;3.02;1;107
36020;778.6;528.8;390;5.41;3.02;1;107
36021;778.6;544.8;390;5.41;3.02;1;107
36022;778.6;560.8;390;5.41;3.02;1;107
36023;778.6;576.8;390;5.41;3.02;1;107
36024;778.6;592.8;390;5.41;3.02;1;107
36025;748.6;512.8;390;5.41;3.02;1;107
36026;748.6;528.8;390;5.41;3.02;1;107
36027;748.6;544.8;390;5.41;3.02;1;107
36028;748.6;560.8;390;5.41;3.02;1;107
36029;748.6;576.8;390;5.41;3.02;1;107
36030;748.6;592.8;390;5.41;3.02;1;107
36031;718.6;512.8;390;5.41;3.02;1;107
36032;718.6;528.8;390;5.41;3.02;1;107
36033;718.6;544.8;390;5.41;3.02;1;107
36034;718.6;560.8;390;5.41;3.02;1;107
36035;718.6;576.8;390;5.41;3.02;1;107
36036;718.6;592.8;390;5.41;3.02;1;107
36037;781.8;511.6;340;5.73;3.82;0;108
36038;781.8;527.6;340;5.73;3.82;0;108
36039;781.8;543.6;340;5.73;3.82;0;108
36040;781.8;559.6;340;5.73;3.82;0;108
36041;781.8;575.6;340;5.73;3.82;0;108
36042;781.8;591.6;340;5.73;3.82;0;108
36043;751.8;511.6;340;5.73;3.82;0;108
36044;751.8;527.6;340;5.73;3.82;0;108
36045;751.8;543.6;340;5.73;3.82;0;108
36046;751.8;559.6;340;5.73;3.82;0;108
36047;751.8;575.6;340;5.73;3.82;0;108
36048;751.8;591.6;340;5.73;3.82;0;108
36049;721.8;511.6;340;5.73;3.82;0;108
36050;721.8;527.6;340;5.73;3.82;0;108
36051;721.8;543.6;340;5.73;3.82;0;108
36052;721.8;559.6;340;5.73;3.82;0;108
36053;721.8;575.6;340;5.73;3.82;0;108
36054;721.8;591.6;340;5.73;3.82;0;108
36055;770.2;501.6;550;11.46;6.84;1;110
36056;770.2;517.6;550;11.46;6.84;1;110
36057;770.2;533.6;550;11.46;6.84;1;110
36058;770.2;549.6;550;11.46;6.84;1;110
36059;770.2;565.6;550;11.46;6.84;1;110
36060;770.2;581.6;550;11.46;6.84;1;110
36061;770.2;597.6;550;11.46;6.84;1;110
36062;740.2;501.6;550;11.46;6.84;1;110
36063;740.2;517.6;550;11.46;6.84;1;110
36064;740.2;533.6;550;11.46;6.84;1;110
36065;740.2;549.6;550;11.46;6.84;1;110
36066;740.2;565.6;550;11.46;6.84;1;110
36067;740.2;581.6;550;11.46;6.84;1;110
36068;740.2;597.6;550;11.46;6.84;1;110
36069;710.2;501.6;550;11.46;6.84;1;110
36070;710.2;517.6;550;11.46;6.84;1;110
36071;710.2;533.6;550;11.46;6.84;1;110
36072;710.2;549.6;550;11.46;6.84;1;110
36073;710.2;565.6;550;11.46;6.84;1;110
36074;710.2;581.6;550;11.46;6.84;1;110
36075;710.2;597.6;550;11.46;6.84;1;110
36076;774.6;500.4;300;6.37;3.5;1;110
36077;774.6;516.4;300;6.37;3.5;1;110
36078;774.6;532.4;300;6.37;3.5;1;110
36079;774.6;548.4;300;6.37;3.5;1;110
36080;774.6;564.4;300;6.37;3.5;1;110
36081;774.6;580.4;300;6.37;3.5;1;110
36082;774.6;596.4;300;6.37;3.5;1;110
36083;744.6;500.4;300;6.37;3.5;1;110
36084;744.6;516.4;300;6.37;3.5;1;110
36085;744.6;532.4;300;6.37;3.5;1;110
36086;744.6;548.4;300;6.37;3.5;1;110
36087;744.6;564.4;300;6.37;3.5;1;110
36088;744.6;580.4;300;6.37;3.5;1;110
36089;744.6;596.4;300;6.37;3.5;1;110
36090;714.6;500.4;300;6.37;3.5;1;110
36091;714.6;516.4;300;6.37;3.5;1;110
36092;714.6;532.4;300;6.37;3.5;1;110
36093;714.6;548.4;300;6.37;3.5;1;110
36094;714.6;564.4;300;6.37;3.5;1;110
36095;714.6;580.4;300;6.37;3.5;1;110
36096;714.6;596.4;300;6.37;3.5;1;110
36097;774.2;502;390;6.37;4.14;1;115
36098;774.2;518;390;6.37;4.14;1;115
36099;774.2;534;390;6.37;4.14;1;115
36100;774.2;550;390;6.37;4.14;1;115
36101;774.2;566;390;6.37;4.14;1;115
36102;774.2;582;390;6.37;4.14;1;115
36103;774.2;598;390;6.37;4.14;1;115
36104;744.2;502;390;6.37;4.14;1;115
36105;744.2;518;390;6.37;4.14;1;115
36106;744.2;534;390;6.37;4.14;1;115
36107;744.2;550;390;6.37;4.14;1;115
36108;744.2;566;390;6.37;4.14;1;115
36109;744.2;582;390;6.37;4.14;1;115
36110;744.2;598;390;6.37;4.14;1;115
36111;714.2;502;390;6.37;4.14;1;115
36112;714.2;518;390;6.37;4.14;1;115
36113;714.2;534;390;6.37;4.14;1;115
36114;714.2;550;390;6.37;4.14;1;115
36115;714.2;566;390;6.37;4.14;1;115
36116;714.2;582;390;6.37;4.14;1;115
36117;714.2;598;390;6.37;4.14;1;115
36118;785;515.2;380;8.28;4.46;1;118
36119;785;531.2;380;8.28;4.46;1;118
36120;785;547.2;380;8.28;4.46;1;118
36121;785;563.2;380;8.28;4.46;1;118
36122;785;579.2;380;8.28;4.46;1;118
36123;785;595.2;380;8.28;4.46;1;118
36124;755;515.2;380;8.28;4.46;1;118
36125;755;531.2;380;8.28;4.46;1;118
36126;755;547.2;380;8.28;4.46;1;118
36127;755;563.2;380;8.28;4.46;1;118
36128;755;579.2;380;8.28;4.46;1;118
36129;755;595.2;380;8.28;4.46;1;118
36130;725;515.2;380;8.28;4.46;1;118
36131;725;531.2;380;8.28;4.46;1;118
36132;725;547.2;380;8.28;4.46;1;118
36133;725;563.2;380;8.28;4.46;1;118
36134;725;579.2;380;8.28;4.46;1;118
36135;725;595.2;380;8.28;4.46;1;118
36136;791.8;504;265;9.23;5.41;1;125
36137;791.8;520;265;9.23;5.41;1;125
36138;791.8;536;265;9.23;5.41;1;125
36139;791.8;552;265;9.23;5.41;1;125
36140;791.8;568;265;9.23;5.41;1;125
36141;791.8;584;265;9.23;5.41;1;125
36142;761.8;504;265;9.23;5.41;1;125
36143;761.8;520;265;9.23;5.41;1;125
36144;761.8;536;265;9.23;5.41;1;125
36145;761.8;552;265;9.23;5.41;1;125
36146;761.8;568;265;9.23;5.41;1;125
36147;761.8;584;265;9.23;5.41;1;125
36148;731.8;504;265;9.23;5.41;1;125
36149;731.8;520;265;9.23;5.41;1;125
36150;731.8;536;265;9.23;5.41;1;125
36151;731.8;552;265;9.23;5.41;1;125
36152;731.8;568;265;9.23;5.41;1;125
36153;731.8;584;265;9.23;5.41;1;125
36154;701.8;504;265;9.23;5.41;1;125
36155;701.8;520;265;9.23;5.41;1;125
36156;701.8;536;265;9.23;5.41;1;125
36157;701.8;552;265;9.23;5.41;1;125
36158;701.8;568;265;9.23;5.41;1;125
36159;701.8;584;265;9.23;5.41;1;125
36160;796.2;511.6;400;8.59;5.41;1;125
36161;796.2;527.6;400;8.59;5.41;1;125
36162;796.2;543.6;400;8.59;5.41;1;125
36163;796.2;559.6;400;8.59;5.41;1;125
36164;796.2;575.6;400;8.59;5.41;1;125
36165;796.2;591.6;400;8.59;5.41;1;125
36166;766.2;511.6;400;8.59;5.41;1;125
36167;766.2;527.6;400;8.59;5.41;1;125
36168;766.2;543.6;400;8.59;5.41;1;125
36169;766.2;559.6;400;8.59;5.41;1;125
36170;766.2;575.6;400;8.59;5.41;1;125
36171;766.2;591.6;400;8.59;5.41;1;125
36172;736.2;511.6;400;8.59;5.41;1;125
36173;736.2;527.6;400;8.59;5.41;1;125
36174;736.2;543.6;400;8.59;5.41;1;125
36175;736.2;559.6;400;8.59;5.41;1;125
36176;736.2;575.6;400;8.59;5.41;1;125
36177;736.2;591.6;400;8.59;5.41;1;125
36178;706.2;511.6;400;8.59;5.41;1;125
36179;706.2;527.6;400;8.59;5.41;1;125
36180;706.2;543.6;400;8.59;5.41;1;125
36181;706.2;559.6;400;8.59;5.41;1;125
36182;706.2;575.6;400;8.59;5.41;1;125
36183;706.2;591.6;400;8.59;5.41;1;125
36184;798.6;512.8;500;8.75;5.57;1;126
36185;798.6;528.8;500;8.75;5.57;1;126
36186;798.6;544.8;500;8.75;5.57;1;126
36187;798.6;560.8;500;8.75;5.57;1;126
36188;798.6;576.8;500;8.75;5.57;1;126
36189;798.6;592.8;500;8.75;5.57;1;126
36190;768.6;512.8;500;8.75;5.57;1;126
36191;768.6;528.8;500;8.75;5.57;1;126
36192;768.6;544.8;500;8.75;5.57;1;126
36193;768.6;560.8;500;8.75;5.57;1;126
36194;768.6;576.8;500;8.75;5.57;1;126
36195;768.6;592.8;500;8.75;5.57;1;126
36196;738.6;512.8;500;8.75;5.57;1;126
36197;738.6;528.8;500;8.75;5.57;1;126
36198;738.6;544.8;500;8.75;5.57;1;126
36199;738.6;560.8;500;8.75;5.57;1;126
36200;738.6;576.8;500;8.75;5.57;1;126
36201;738.6;592.8;500;8.75;5.57;1;126
36202;708.6;512.8;500;8.75;5.57;1;126
36203;708.6;528.8;500;8.75;5.57;1;126
36204;708.6;544.8;500;8.75;5.57;1;126
36205;708.6;560.8;500;8.75;5.57;1;126
36206;708.6;576.8;500;8.75;5.57;1;126
36207;708.6;592.8;500;8.75;5.57;1;126
36208;790.6;500;500;9.23;5.73;1;128
36209;790.6;516;500;9.23;5.73;1;128
36210;790.6;532;500;9.23;5.73;1;128
36211;790.6;548;500;9.23;5.73;1;128
36212;790.6;564;500;9.23;5.73;1;128
36213;790.6;580;500;9.23;5.73;1;128
36214;790.6;596;500;9.23;5.73;1;128
36215;760.6;500;500;9.23;5.73;1;128
36216;760.6;516;500;9.23;5.73;1;128
36217;760.6;532;500;9.23;5.73;1;128
36218;760.6;548;500;9.23;5.73;1;128
36219;760.6;564;500;9.23;5.73;1;128
36220;760.6;580;500;9.23;5.73;1;128
36221;760.6;596;500;9.23;5.73;1;128
36222;730.6;500;500;9.23;5.73;1;128
36223;730.6;516;500;9.23;5.73;1;128
36224;730.6;532;500;9.23;5.73;1;128
36225;730.6;548;500;9.23;5.73;1;128
36226;730.6;564;500;9.23;5.73;1;128
36227;730.6;580;500;9.23;5.73;1;128
36228;730.6;596;500;9.23;5.73;1;128
36229;700.6;500;500;9.23;5.73;1;128
