Jan_tmp Feb_tmp Mar_tmp Apr_tmp Mai_tmp Jun_tmp Jul_tmp Aug_tmp Sep_tmp Okt_tmp Nov_tmp Dez_tmp
-35.1 -37.8 -32.3 -16.7 -1.6 6.3 13.6 8.5 -0.5 -12.5 -21.2 -31.9
-31.4 -26.1 -25.8 -16.3 -5.5 8.2 14.2 8.4 3.2 -12.1 -24.1 -30.5
-28.3 -35.1 -18.9 -12 -3.3 6.8 12 9.6 2.4 -11 -24.1 -26.2
-31.2 -37.3 -25.9 -15.2 -2.9 6.8 11.5 8.2 -0.6 -12.9 -23.3 -34.8
-26.4 -37 -30.7 -14.4 -7.1 6.5 13.4 8 2.5 -9.1 -24.7 -37.9
-27.4 -33.9 -27.2 -18.1 -5 4.7 9.5 8.8 1.1 -10.1 -24.3 -31.9
-27.4 -43.4 -27.7 -13.9 -8.1 4.8 10.8 7.7 0.5 -9.6 -27.8 -33.7
-31.1 -28.6 -27.8 -23.3 -8.1 4.5 14.5 6.9 -0.5 -16.3 -25.6 -27.9
-29.9 -31.7 -28.5 -18.1 -4.7 6.5 11.4 5.4 3 -12.6 -25.2 -29.2
-37.1 -39.6 -34.7 -19.5 -9.3 2.1 10.7 6.3 0.5 -14.4 -24.3 -31.3
-31.8 -38.1 -26.9 -17.5 -5.5 6.9 10.2 10.9 2.8 -13.1 -31 -27.2
-41.5 -36.4 -22.2 -21.2 -10.5 8.8 12.7 9.6 -3.3 -14.7 -27 -34.4
-40.7 -36.2 -30.4 -24.7 -5.9 8.9 13.5 9.2 0.6 -14 -18.1 -26.2
-34.1 -29.7 -28.7 -16.8 -6.2 3.6 11.6 11.2 -0.7 -15.7 -29.1 -38.5
-36.3 -25.9 -33.2 -19.4 -5.7 4.8 11.7 7.5 -0.5 -14.6 -25.7 -28.1
-35.8 -37.4 -25.6 -20.6 -9.4 3.9 10.8 10.9 -3.7 -20.9 -31.6 -33.8
-34.9 -37.5 -26.9 -10.3 -4 4.4 12.5 6.5 2.9 -7.8 -30.3 -35.6
-36.5 -31 -25.3 -19.8 -2.3 0.6 12.6 6.8 -3.9 -12.9 -20.9 -37
-32.6 -27.2 -26.3 -16.6 -9.8 2.9 12.1 10.1 -1 -12.8 -28.4 -33.3
-36.2 -33.2 -24.9 -18.8 -9.2 2.6 12 7.3 -1.4 -11.3 -28.6 -32.8
-39.6 -38.9 -23.3 -20.7 -8.5 2.5 12.2 4.7 -1.5 -9.6 -28.6 -32
-28.7 -31.8 -23.8 -19.8 -7.8 4.2 6.9 7 0.5 -15.2 -25.1 -31.9
-34.3 -35.2 -27.8 -21.9 -6.8 1.2 9.5 7 -3.4 -20.9 -29.4 -32.6
-37.6 -39.2 -30 -18 -8.2 2.4 13.1 7 2.8 -14.6 -24.5 -30.4
-38 -33 -20.3 -13.6 -6.1 8.5 11.7 6.8 0.9 -14.6 -33.8 -35
-34.4 -28.8 -24.7 -20.4 -6.5 -0.5 7.9 5.2 -3 -14.5 -33.7 -29.4
-30.1 -33.5 -28.3 -24.6 -6.9 6 9.4 6.8 1 -14.5 -26.4 -22.1
-42.7 -36.7 -31.7 -19.4 -8.4 -0.7 11.3 7.9 0.0999999999999996 -13.2 -30.5 -35
-35.9 -31 -30.8 -22.1 -9.4 1.8 13.2 6.7 -1.2 -11.7 -23.9 -35.8
-36.7 -34.7 -28.6 -20 -10.1 6.3 10.4 7 0.7 -12.4 -23.5 -32.2
-28.8 -33.9 -27.8 -25.6 -9.3 4.8 17 6.5 1.3 -13.5 -29.4 -31.8
-31.9 -31.9 -26.2 -23 -8.8 4.8 9.5 9.4 1.6 -11.9 -20.8 -33
-39 -30.6 -32.7 -17.3 -10.7 2 9.9 9.9 -0.5 -20.1 -33.9 -32.5
-22.8 -33.5 -29.4 -17.4 -11.6 3.4 9.6 8.4 -2.2 -15.8 -22.3 -31.4
-36 -31.8 -31.3 -17.9 -8.3 0.7 11.1 10 0.2 -9.9 -33.7 -23.5
-44.5 -46.9 -34.2 -21.6 -11 7.8 14.4 7.2 -0.9 -17 -30.7 -31.4
-40.8 -33 -32 -21.9 -6.6 3.9 12.7 9.3 -0.9 -11.2 -22.5 -40.9
-35.2 -38.4 -32.5 -16.7 -4.8 4 9.9 5.2 -1.6 -19.8 -30.8 -36.9
-31.9 -36.7 -30.8 -15 -9.5 4.1 8.6 5.2 -0.4 -18.1 -30.7 -38.5
-34.3 -38 -32.4 -16.7 -6.3 4.4 10.3 6 -1.3 -16.1 -26.8 -36
-36 -38.7 -33.2 -17.6 -2.5 5.4 12.7 7.6 -1.4 -13.4 -22.1 -32.8
-32.3 -27 -26.7 -17.2 -6.4 7.3 13.3 7.5 2.3 -13 -25 -31.4
-29.2 -36 -19.8 -12.9 -4.2 5.9 11.1 8.7 1.5 -11.9 -25 -27.1
-32.1 -38.2 -26.8 -16.1 -3.8 5.9 10.6 7.3 -1.5 -13.8 -24.2 -35.7
-27.3 -37.9 -31.6 -15.3 -8 5.6 12.5 7.1 1.6 -10 -25.6 -38.8
-28.3 -34.8 -28.1 -19 -5.9 3.8 8.6 7.9 0.2 -11 -25.2 -32.8
-28.3 -44.3 -28.6 -14.8 -9 3.9 9.9 6.8 -0.4 -10.5 -28.7 -34.6
-32 -29.5 -28.7 -24.2 -9 3.6 13.6 6 -1.4 -17.2 -26.5 -28.8
-30.8 -32.6 -29.4 -19 -5.6 5.6 10.5 4.5 2.1 -13.5 -26.1 -30.1
-38 -40.5 -35.6 -20.4 -10.2 1.2 9.8 5.4 -0.4 -15.3 -25.2 -32.2
-32.7 -39 -27.8 -18.4 -6.4 6 9.3 10 1.9 -14 -31.9 -28.1
-42.4 -37.3 -23.1 -22.1 -11.4 7.9 11.8 8.7 -4.2 -15.6 -27.9 -35.3
-41.6 -37.1 -31.3 -25.6 -6.8 8 12.6 8.3 -0.3 -14.9 -19 -27.1
-35 -30.6 -29.6 -17.7 -7.1 2.7 10.7 10.3 -1.6 -16.6 -30 -39.4
-37.2 -26.8 -34.1 -20.3 -6.6 3.9 10.8 6.6 -1.4 -15.5 -26.6 -29
-36.7 -38.3 -26.5 -21.5 -10.3 3 9.9 10 -4.6 -21.8 -32.5 -34.7
-35.8 -38.4 -27.8 -11.2 -4.9 3.5 11.6 5.6 2 -8.7 -31.2 -36.5
-37.4 -31.9 -26.2 -20.7 -3.2 -0.3 11.7 5.9 -4.8 -13.8 -21.8 -37.9
-33.5 -28.1 -27.2 -17.5 -10.7 2 11.2 9.2 -1.9 -13.7 -29.3 -34.2
-35.3 -29.2 -27.3 -21.5 -11.5 2.7 11.5 6.8 -1.8 -17.7 -25.9 -31.8
-36.5 -29.8 -26.8 -25.1 -11.8 3.8 12.3 4.9 -1.1 -21.3 -22 -28.9
-25.1 -41.5 -37.3 -20.4 -11.7 3.9 11.4 6.5 -2.4 -15.5 -31.7 -39.8
-37.9 -36.8 -30.7 -19 -10 4.8 9.2 8.8 -3.7 -13.6 -28.9 -26.7
-38.2 -31.5 -26.2 -14.6 -7.2 4 15 3.9 -2.1 -15.3 -27 -29.9
-40 -31.4 -34.4 -21.7 -9.3 1.8 8.1 4.4 0.7 -18.1 -31.4 -38.9
-41 -39.4 -36 -21.2 -10.5 0.4 8.5 4.2 1.9 -9.6 -28.7 -30.2
-38.5 -37.8 -31.6 -21.6 -7.8 3.6 9.6 5.1 -1.1 -15.9 -32.6 -32.7
-34.2 -33.6 -24.8 -19 -8.9 -1.5 9 5.5 1.3 -9.7 -32.1 -27.5
-33.3 -38.7 -28.8 -23.1 -8.5 1.7 11.8 7 1.5 -10 -19.3 -32.9
-36.6 -38.1 -27.2 -19.1 -5.3 2.4 11.3 6.3 -2.3 -8.6 -28.4 -31.5
-41.4 -39.6 -30.4 -20.4 -10.8 1.6 11.7 4.1 -4.1 -13.3 -32 -39.7
-31 -35.1 -31.7 -18 -7.4 7.2 10.9 6.4 0.7 -12.2 -33.7 -38.1
-29.3 -33.9 -28.8 -19.6 -8.8 0 9.5 6.7 -0.4 -15.6 -29.9 -32.1
-34.9 -26.8 -26.9 -11.1 -6.3 6.5 9.1 7.8 -0.2 -11.6 -28.8 -39.1
-28.2 -34.3 -38 -25.6 -6.7 5 10.1 5.4 0.5 -15 -31.2 -25.5
-41.1 -40 -37.7 -25.7 -8.9 7.6 13.4 7.7 -0.9 -11.5 -31.6 -37.9
-35.8 -32.5 -31.3 -19.7 -8.5 5 9.5 6.1 -0.6 -18 -28.6 -39.2
-39.6 -31 -30.3 -23.8 -13 3.8 8.8 7.2 -1.5 -14.5 -27.7 -25.6
-28.7 -35.1 -26.3 -15.6 -8.9 3.9 9 7.2 0.8 -17.4 -25.3 -32.9
-33.2 -36 -23.8 -17.1 -7.7 4.2 11.6 7 0.7 -12.5 -25.9 -31.4
-39.2 -38.5 -22.9 -20.3 -8.1 2.9 12.6 5.1 -1.1 -9.2 -28.2 -31.6
-28.3 -31.4 -23.4 -19.4 -7.4 4.6 7.3 7.4 0.9 -14.8 -24.7 -31.5
-33.9 -34.8 -27.4 -21.5 -6.4 1.6 9.9 7.4 -3 -20.5 -29 -32.2
-37.2 -38.8 -29.6 -17.6 -7.8 2.8 13.5 7.4 3.2 -14.2 -24.1 -30
-37.6 -32.6 -19.9 -13.2 -5.7 8.9 12.1 7.2 1.3 -14.2 -33.4 -34.6
-34 -28.4 -24.3 -20 -6.1 -0.1 8.3 5.6 -2.6 -14.1 -33.3 -29
-29.7 -33.1 -27.9 -24.2 -6.5 6.4 9.8 7.2 1.4 -14.1 -26 -21.7
-42.3 -36.3 -31.3 -19 -8 -0.3 11.7 8.3 0.5 -12.8 -30.1 -34.6
-35.5 -30.6 -30.4 -21.7 -9 2.2 13.6 7.1 -0.8 -11.3 -23.5 -35.4
-36.3 -34.3 -28.2 -19.6 -9.7 6.7 10.8 7.4 1.1 -12 -23.1 -31.8
-28.4 -33.5 -27.4 -25.2 -8.9 5.2 17.4 6.9 1.7 -13.1 -29 -31.4
-31.5 -31.5 -25.8 -22.6 -8.4 5.2 9.9 9.8 2 -11.5 -20.4 -32.6
-38.6 -30.2 -32.3 -16.9 -10.3 2.4 10.3 10.3 -0.1 -19.7 -33.5 -32.1
-22.4 -33.1 -29 -17 -11.2 3.8 10 8.8 -1.8 -15.4 -21.9 -31
-35.6 -31.4 -30.9 -17.5 -7.9 1.1 11.5 10.4 0.6 -9.5 -33.3 -23.1
-44.1 -46.5 -33.8 -21.2 -10.6 8.2 14.8 7.6 -0.5 -16.6 -30.3 -31
-40.4 -32.6 -31.6 -21.5 -6.2 4.3 13.1 9.7 -0.5 -10.8 -22.1 -40.5
-34.8 -38 -32.1 -16.3 -4.4 4.4 10.3 5.6 -1.2 -19.4 -30.4 -36.5
-31.5 -36.3 -30.4 -14.6 -9.1 4.5 9 5.6 0 -17.7 -30.3 -38.1
-31.7 -34.4 -29 -16.2 -6.9 6.1 11.6 7.7 1.4 -15.3 -28.7 -29.4
-32.6 -33.2 -28.2 -18.5 -5.4 6.9 13.4 9 2.1 -13.6 -27.9 -21.4
-40 -31.9 -23.1 -16.3 -7.7 5.1 9.2 9.3 1.1 -19.6 -35.6 -34.4
-35.4 -29 -23.2 -20.4 -8.3 3.2 12 9.8 0.4 -14.3 -31.3 -34.8
-38.1 -33.7 -30.7 -15.6 -11.2 4.3 11.4 7.4 -2 -13.1 -32.3 -33.8
-35.9 -35.5 -25.8 -20.2 -6.7 4.5 13.4 13.3 2.4 -14.9 -21.2 -27
-34.8 -36.9 -26.4 -20.8 -10.1 2.6 13.5 6.1 0.8 -15 -24.7 -27.4
-36.2 -40.3 -29.7 -20 -7.5 5.2 15.8 9.1 -0.9 -14 -21.5 -29.1
-33 -29.3 -20.9 -13.6 -9.7 2.7 11.4 7.1 0.2 -13.7 -35.9 -37.9
-36.8 -32.9 -27.1 -14.3 -8.1 4.8 16 7.6 0.9 -5 -18.6 -22.8
-40.8 -41.6 -35.4 -21.3 -8.4 2.4 11.2 8.2 0.0999999999999999 -16.7 -29.7 -22
-36.9 -37.8 -26.1 -17.8 -9.5 -0.8 14.3 10.2 1.2 -13.9 -31.9 -29.5
-35.4 -21.1 -32.9 -21.5 -10.3 1.6 12.8 9.2 3.6 -12.1 -23.2 -28.6
-31 -30.6 -28.5 -21.1 -9.9 4.3 11.7 8.7 -1.2 -12.2 -23.2 -34.1
-30.2 -31 -26.5 -16.3 -9.7 2.7 12.4 10.1 1.3 -11.9 -28.8 -37.4
-41.6 -35.9 -21 -18.8 -8.9 1.9 10.3 7.3 2 -13.3 -26.1 -35.3
-36.1 -39.8 -32.7 -20.2 -6.7 8.2 10.6 6.9 0.4 -15.7 -29.2 -24.2
-37.7 -28.8 -22.4 -19.8 -9.2 9.8 14 11.9 1.8 -12.9 -26.5 -32.6
-32.9 -37.4 -32.4 -21.9 -9.2 1 14.6 5 -2.2 -17.7 -34.9 -39.4
-34.5 -35.9 -28.2 -21.9 -5.6 8.6 12.6 10 -4.8 -21 -34.4 -36.1
-34.7 -35.7 -29.3 -21.3 -6.6 6.6 11.9 8.4 -2.4 -18.4 -32.2 -29.8
-33.7 -34.3 -29.3 -19.6 -6.5 5.8 12.3 7.9 1 -14.7 -29 -22.5
-41.1 -33 -24.2 -17.4 -8.8 4 8.1 8.2 0 -20.7 -36.7 -35.5
-36.5 -30.1 -24.3 -21.5 -9.4 2.1 10.9 8.7 -0.7 -15.4 -32.4 -35.9
-39.2 -34.8 -31.8 -16.7 -12.3 3.2 10.3 6.3 -3.1 -14.2 -33.4 -34.9
-37 -36.6 -26.9 -21.3 -7.8 3.4 12.3 12.2 1.3 -16 -22.3 -28.1
-35.9 -38 -27.5 -21.9 -11.2 1.5 12.4 5 -0.3 -16.1 -25.8 -28.5
-37.3 -41.4 -30.8 -21.1 -8.6 4.1 14.7 8 -2 -15.1 -22.6 -30.2
-34.1 -30.4 -22 -14.7 -10.8 1.6 10.3 6 -0.9 -14.8 -37 -39
-37.9 -34 -28.2 -15.4 -9.2 3.7 14.9 6.5 -0.2 -6.1 -19.7 -23.9
-41.9 -42.7 -36.5 -22.4 -9.5 1.3 10.1 7.1 -1 -17.8 -30.8 -23.1
-38 -38.9 -27.2 -18.9 -10.6 -1.9 13.2 9.1 0.0999999999999996 -15 -33 -30.6
-36.5 -22.2 -34 -22.6 -11.4 0.5 11.7 8.1 2.5 -13.2 -24.3 -29.7
-32.1 -31.7 -29.6 -22.2 -11 3.2 10.6 7.6 -2.3 -13.3 -24.3 -35.2
-31.3 -32.1 -27.6 -17.4 -10.8 1.6 11.3 9 0.2 -13 -29.9 -38.5
-42.7 -37 -22.1 -19.9 -10 0.8 9.2 6.2 0.9 -14.4 -27.2 -36.4
-37.2 -40.9 -33.8 -21.3 -7.8 7.1 9.5 5.8 -0.7 -16.8 -30.3 -25.3
-38.8 -29.9 -23.5 -20.9 -10.3 8.7 12.9 10.8 0.7 -14 -27.6 -33.7
-34 -38.5 -33.5 -23 -10.3 -0.1 13.5 3.9 -3.3 -18.8 -36 -40.5
-35.6 -37 -29.3 -23 -6.7 7.5 11.5 8.9 -5.9 -22.1 -35.5 -37.2
-35.5 -32.9 -27.5 -23.5 -8.8 6.1 12.4 7.4 -3 -21.2 -28.2 -32.5
-35.4 -28.7 -25.7 -24 -10.7 4.9 13.4 6 0 -20.2 -20.9 -27.8
-24 -40.4 -36.2 -19.3 -10.6 5 12.5 7.6 -1.3 -14.4 -30.6 -38.7
-36.8 -35.7 -29.6 -17.9 -8.9 5.9 10.3 9.9 -2.6 -12.5 -27.8 -25.6
-37.1 -30.4 -25.1 -13.5 -6.1 5.1 16.1 5 -1 -14.2 -25.9 -28.8
-38.9 -30.3 -33.3 -20.6 -8.2 2.9 9.2 5.5 1.8 -17 -30.3 -37.8
-39.9 -38.3 -34.9 -20.1 -9.4 1.5 9.6 5.3 3 -8.5 -27.6 -29.1
-37.4 -36.7 -30.5 -20.5 -6.7 4.7 10.7 6.2 0 -14.8 -31.5 -31.6
-33.1 -32.5 -23.7 -17.9 -7.8 -0.4 10.1 6.6 2.4 -8.6 -31 -26.4
-32.2 -37.6 -27.7 -22 -7.4 2.8 12.9 8.1 2.6 -8.9 -18.2 -31.8
-35.5 -37 -26.1 -18 -4.2 3.5 12.4 7.4 -1.2 -7.5 -27.3 -30.4
-40.3 -38.5 -29.3 -19.3 -9.7 2.7 12.8 5.2 -3 -12.2 -30.9 -38.6
-29.9 -34 -30.6 -16.9 -6.3 8.3 12 7.5 1.8 -11.1 -32.6 -37
-28.2 -32.8 -27.7 -18.5 -7.7 1.1 10.6 7.8 0.7 -14.5 -28.8 -31
-33.8 -25.7 -25.8 -10 -5.2 7.6 10.2 8.9 0.9 -10.5 -27.7 -38
-27.1 -33.2 -36.9 -24.5 -5.6 6.1 11.2 6.5 1.6 -13.9 -30.1 -24.4
-40 -38.9 -36.6 -24.6 -7.8 8.7 14.5 8.8 0.2 -10.4 -30.5 -36.8
-34.7 -31.4 -30.2 -18.6 -7.4 6.1 10.6 7.2 0.5 -16.9 -27.5 -38.1
-38.5 -29.9 -29.2 -22.7 -11.9 4.9 9.9 8.3 -0.4 -13.4 -26.6 -24.5
-27.6 -34 -25.2 -14.5 -7.8 5 10.1 8.3 1.9 -16.3 -24.2 -31.8
-32.4 -32.2 -26.3 -20.1 -10.2 4 10.9 6.2 0 -19.1 -23.4 -30.7
-36.3 -29.6 -26.6 -24.9 -11.6 4 12.5 5.1 -0.9 -21.1 -21.8 -28.7
-24.9 -41.3 -37.1 -20.2 -11.5 4.1 11.6 6.7 -2.2 -15.3 -31.5 -39.6
-37.7 -36.6 -30.5 -18.8 -9.8 5 9.4 9 -3.5 -13.4 -28.7 -26.5
-38 -31.3 -26 -14.4 -7 4.2 15.2 4.1 -1.9 -15.1 -26.8 -29.7
-39.8 -31.2 -34.2 -21.5 -9.1 2 8.3 4.6 0.899999999999999 -17.9 -31.2 -38.7
-40.8 -39.2 -35.8 -21 -10.3 0.6 8.7 4.4 2.1 -9.4 -28.5 -30
-38.3 -37.6 -31.4 -21.4 -7.6 3.8 9.8 5.3 -0.9 -15.7 -32.4 -32.5
-34 -33.4 -24.6 -18.8 -8.7 -1.3 9.2 5.7 1.5 -9.5 -31.9 -27.3
-33.1 -38.5 -28.6 -22.9 -8.3 1.9 12 7.2 1.7 -9.8 -19.1 -32.7
-36.4 -37.9 -27 -18.9 -5.1 2.6 11.5 6.5 -2.1 -8.4 -28.2 -31.3
-41.2 -39.4 -30.2 -20.2 -10.6 1.8 11.9 4.3 -3.9 -13.1 -31.8 -39.5
-30.8 -34.9 -31.5 -17.8 -7.2 7.4 11.1 6.6 0.899999999999999 -12 -33.5 -37.9
-29.1 -33.7 -28.6 -19.4 -8.6 0.2 9.7 6.9 -0.2 -15.4 -29.7 -31.9
-34.7 -26.6 -26.7 -10.9 -6.1 6.7 9.3 8 0 -11.4 -28.6 -38.9
-28 -34.1 -37.8 -25.4 -6.5 5.2 10.3 5.6 0.7 -14.8 -31 -25.3
-40.9 -39.8 -37.5 -25.5 -8.7 7.8 13.6 7.9 -0.7 -11.3 -31.4 -37.7
-35.6 -32.3 -31.1 -19.5 -8.3 5.2 9.7 6.3 -0.4 -17.8 -28.4 -39
-39.4 -30.8 -30.1 -23.6 -12.8 4 9 7.4 -1.3 -14.3 -27.5 -25.4
-28.5 -34.9 -26.1 -15.4 -8.7 4.1 9.2 7.4 1 -17.2 -25.1 -32.7
-30.2 -33.7 -26.8 -16.6 -6.7 5.9 11.6 8.5 1.9 -15 -26.2 -26.7
-33.3 -33.9 -28.9 -19.2 -6.1 6.2 12.7 8.3 1.4 -14.3 -28.6 -22.1
-40.7 -32.6 -23.8 -17 -8.4 4.4 8.5 8.6 0.4 -20.3 -36.3 -35.1
-36.1 -29.7 -23.9 -21.1 -9 2.5 11.3 9.1 -0.3 -15 -32 -35.5
-38.8 -34.4 -31.4 -16.3 -11.9 3.6 10.7 6.7 -2.7 -13.8 -33 -34.5
-36.6 -36.2 -26.5 -20.9 -7.4 3.8 12.7 12.6 1.7 -15.6 -21.9 -27.7
-35.5 -37.6 -27.1 -21.5 -10.8 1.9 12.8 5.4 0.0999999999999999 -15.7 -25.4 -28.1
-36.9 -41 -30.4 -20.7 -8.2 4.5 15.1 8.4 -1.6 -14.7 -22.2 -29.8
-33.7 -30 -21.6 -14.3 -10.4 2 10.7 6.4 -0.5 -14.4 -36.6 -38.6
-37.5 -33.6 -27.8 -15 -8.8 4.1 15.3 6.9 0.2 -5.7 -19.3 -23.5
-41.5 -42.3 -36.1 -22 -9.1 1.7 10.5 7.5 -0.6 -17.4 -30.4 -22.7
-37.6 -38.5 -26.8 -18.5 -10.2 -1.5 13.6 9.5 0.5 -14.6 -32.6 -30.2
-36.1 -21.8 -33.6 -22.2 -11 0.9 12.1 8.5 2.9 -12.8 -23.9 -29.3
-31.7 -31.3 -29.2 -21.8 -10.6 3.6 11 8 -1.9 -12.9 -23.9 -34.8
-30.9 -31.7 -27.2 -17 -10.4 2 11.7 9.4 0.6 -12.6 -29.5 -38.1
-42.3 -36.6 -21.7 -19.5 -9.6 1.2 9.6 6.6 1.3 -14 -26.8 -36
-36.8 -40.5 -33.4 -20.9 -7.4 7.5 9.9 6.2 -0.3 -16.4 -29.9 -24.9
-38.4 -29.5 -23.1 -20.5 -9.9 9.1 13.3 11.2 1.1 -13.6 -27.2 -33.3
-33.6 -38.1 -33.1 -22.6 -9.9 0.3 13.9 4.3 -2.9 -18.4 -35.6 -40.1
-35.2 -36.6 -28.9 -22.6 -6.3 7.9 11.9 9.3 -5.5 -21.7 -35.1 -36.8
-38.5 -38.9 -27.2 -22.7 -8.5 4.1 11 5.9 -4.6 -16.7 -32.9 -35.5
-40.5 -39.8 -24.2 -21.6 -9.4 1.6 11.3 3.8 -2.4 -10.5 -29.5 -32.9
-29.6 -32.7 -24.7 -20.7 -8.7 3.3 6 6.1 -0.4 -16.1 -26 -32.8
-35.2 -36.1 -28.7 -22.8 -7.7 0.3 8.6 6.1 -4.3 -21.8 -30.3 -33.5
-38.5 -40.1 -30.9 -18.9 -9.1 1.5 12.2 6.1 1.9 -15.5 -25.4 -31.3
-38.9 -33.9 -21.2 -14.5 -7 7.6 10.8 5.9 0 -15.5 -34.7 -35.9
-35.3 -29.7 -25.6 -21.3 -7.4 -1.4 7 4.3 -3.9 -15.4 -34.6 -30.3
-31 -34.4 -29.2 -25.5 -7.8 5.1 8.5 5.9 0.1 -15.4 -27.3 -23
-43.6 -37.6 -32.6 -20.3 -9.3 -1.6 10.4 7 -0.8 -14.1 -31.4 -35.9
-36.8 -31.9 -31.7 -23 -10.3 0.9 12.3 5.8 -2.1 -12.6 -24.8 -36.7
-37.6 -35.6 -29.5 -20.9 -11 5.4 9.5 6.1 -0.2 -13.3 -24.4 -33.1
-29.7 -34.8 -28.7 -26.5 -10.2 3.9 16.1 5.6 0.4 -14.4 -30.3 -32.7
-32.8 -32.8 -27.1 -23.9 -9.7 3.9 8.6 8.5 0.7 -12.8 -21.7 -33.9
-39.9 -31.5 -33.6 -18.2 -11.6 1.1 9 9 -1.4 -21 -34.8 -33.4
-23.7 -34.4 -30.3 -18.3 -12.5 2.5 8.7 7.5 -3.1 -16.7 -23.2 -32.3
-36.9 -32.7 -32.2 -18.8 -9.2 -0.2 10.2 9.1 -0.7 -10.8 -34.6 -24.4
-45.4 -47.8 -35.1 -22.5 -11.9 6.9 13.5 6.3 -1.8 -17.9 -31.6 -32.3
-41.7 -33.9 -32.9 -22.8 -7.5 3 11.8 8.4 -1.8 -12.1 -23.4 -41.8
-36.1 -39.3 -33.4 -17.6 -5.7 3.1 9 4.3 -2.5 -20.7 -31.7 -37.8
-32.8 -37.6 -31.7 -15.9 -10.4 3.2 7.7 4.3 -1.3 -19 -31.6 -39.4
-33.9 -32.9 -28.5 -19.7 -10.3 4.3 10.7 5.4 -0.5 -19.4 -26.1 -33.4
-35.6 -28.9 -25.9 -24.2 -10.9 4.7 13.2 5.8 -0.2 -20.4 -21.1 -28
-24.2 -40.6 -36.4 -19.5 -10.8 4.8 12.3 7.4 -1.5 -14.6 -30.8 -38.9
-37 -35.9 -29.8 -18.1 -9.1 5.7 10.1 9.7 -2.8 -12.7 -28 -25.8
-37.3 -30.6 -25.3 -13.7 -6.3 4.9 15.9 4.8 -1.2 -14.4 -26.1 -29
-39.1 -30.5 -33.5 -20.8 -8.4 2.7 9 5.3 1.6 -17.2 -30.5 -38
-40.1 -38.5 -35.1 -20.3 -9.6 1.3 9.4 5.1 2.8 -8.7 -27.8 -29.3
-37.6 -36.9 -30.7 -20.7 -6.9 4.5 10.5 6 -0.2 -15 -31.7 -31.8
-33.3 -32.7 -23.9 -18.1 -8 -0.6 9.9 6.4 2.2 -8.8 -31.2 -26.6
-32.4 -37.8 -27.9 -22.2 -7.6 2.6 12.7 7.9 2.4 -9.1 -18.4 -32
-35.7 -37.2 -26.3 -18.2 -4.4 3.3 12.2 7.2 -1.4 -7.7 -27.5 -30.6
-40.5 -38.7 -29.5 -19.5 -9.9 2.5 12.6 5 -3.2 -12.4 -31.1 -38.8
-30.1 -34.2 -30.8 -17.1 -6.5 8.1 11.8 7.3 1.6 -11.3 -32.8 -37.2
-28.4 -33 -27.9 -18.7 -7.9 0.9 10.4 7.6 0.5 -14.7 -29 -31.2
-34 -25.9 -26 -10.2 -5.4 7.4 10 8.7 0.7 -10.7 -27.9 -38.2
-27.3 -33.4 -37.1 -24.7 -5.8 5.9 11 6.3 1.4 -14.1 -30.3 -24.6
-40.2 -39.1 -36.8 -24.8 -8 8.5 14.3 8.6 0 -10.6 -30.7 -37
-34.9 -31.6 -30.4 -18.8 -7.6 5.9 10.4 7 0.3 -17.1 -27.7 -38.3
-38.7 -30.1 -29.4 -22.9 -12.1 4.7 9.7 8.1 -0.6 -13.6 -26.8 -24.7
-27.8 -34.2 -25.4 -14.7 -8 4.8 9.9 8.1 1.7 -16.5 -24.4 -32
-29.2 -32.7 -25.8 -15.6 -5.7 6.9 12.6 9.5 2.9 -14 -25.2 -25.7
-32.3 -32.9 -27.9 -18.2 -5.1 7.2 13.7 9.3 2.4 -13.3 -27.6 -21.1
-39.7 -31.6 -22.8 -16 -7.4 5.4 9.5 9.6 1.4 -19.3 -35.3 -34.1
-35.1 -28.7 -22.9 -20.1 -8 3.5 12.3 10.1 0.7 -14 -31 -34.5
-37.8 -33.4 -30.4 -15.3 -10.9 4.6 11.7 7.7 -1.7 -12.8 -32 -33.5
-35.6 -35.2 -25.5 -19.9 -6.4 4.8 13.7 13.6 2.7 -14.6 -20.9 -26.7
-34.5 -36.6 -26.1 -20.5 -9.8 2.9 13.8 6.4 1.1 -14.7 -24.4 -27.1
-35.9 -40 -29.4 -19.7 -7.2 5.5 16.1 9.4 -0.6 -13.7 -21.2 -28.8
-32.7 -29 -20.6 -13.3 -9.4 3 11.7 7.4 0.5 -13.4 -35.6 -37.6
-36.5 -32.6 -26.8 -14 -7.8 5.1 16.3 7.9 1.2 -4.7 -18.3 -22.5
-40.5 -41.3 -35.1 -21 -8.1 2.7 11.5 8.5 0.4 -16.4 -29.4 -21.7
-36.6 -37.5 -25.8 -17.5 -9.2 -0.5 14.6 10.5 1.5 -13.6 -31.6 -29.2
-35.1 -20.8 -32.6 -21.2 -10 1.9 13.1 9.5 3.9 -11.8 -22.9 -28.3
-30.7 -30.3 -28.2 -20.8 -9.6 4.6 12 9 -0.9 -11.9 -22.9 -33.8
-29.9 -30.7 -26.2 -16 -9.4 3 12.7 10.4 1.6 -11.6 -28.5 -37.1
-41.3 -35.6 -20.7 -18.5 -8.6 2.2 10.6 7.6 2.3 -13 -25.8 -35
-35.8 -39.5 -32.4 -19.9 -6.4 8.5 10.9 7.2 0.7 -15.4 -28.9 -23.9
