219.6 222.44 222.44 228.48 230.46 230.46 229.47 228.43 228.43 230.14 230.6 230.6 229.43 226.81 226.81 220.41 216.02 216.02 209.01 208.39 208.39 207.97 9999 9999 210 214.94 224.82 224.82 227.01 228.46 228.46 229.37 227.6 227.6 227.28 226.03 226.03 226.67 225.18 225.18 225.68 227.41 227.41 228.02 225.16 225.16 223 210.45 210.45 207.32 205.47 204.9 204.9 9999 9999 205.12 207.01 207.45 207.45 206.53 202.81 202.81 200.93 201.2 9999 9999
221.92 225.1 225.1 226.85 228.1 228.1 228.03 229.56 229.56 230.3 230.49 230.49 230.1 227.28 227.28 220.6 212.5 212.5 208.19 207.88 207.88 207.92 9999 9999 211.03 217.33 224.82 224.82 227.01 228.46 228.46 229.37 227.6 227.6 227.28 226.03 226.03 226.67 225.18 225.18 225.23 226.05 226.05 225.98 223.54 223.54 220.94 212.14 212.14 206.76 206.2 205.89 205.89 205.11 9999 9999 205.95 206.36 206.36 205.9 201.88 201.88 9999 9999 9999 9999
223.31 224.35 224.35 224.58 224.76 224.76 228.65 228.08 228.08 230.06 230.79 230.79 229.34 227.73 227.73 220.6 212.5 212.5 208.19 207.88 207.88 207.92 206.89 206.89 211.03 217.33 225.37 225.37 227.29 229.1 229.1 229.05 229.46 229.46 226.06 227.52 227.52 225.67 223.98 223.98 225.92 225.96 225.96 226.96 224.67 224.67 223.41 217.55 217.55 207.57 206.47 206.4 206.4 206.46 205.61 205.61 205.77 206.36 206.36 205.9 201.88 9999 9999 9999 9999 9999
221.93 222.38 222.38 223.58 225.49 225.49 227.65 229.99 229.99 230.39 229.98 229.98 227.64 221.47 221.47 214.49 208.2 208.2 208.23 208.24 208.24 208.69 211.57 211.57 216.79 225.26 227.22 227.22 226.65 227.21 227.21 226.4 227.3 227.3 227.58 227.81 227.81 227.39 224.74 224.74 224.69 225.44 225.44 226.56 225.03 225.03 223.77 220.89 220.89 209.51 207.88 205.94 205.94 206.19 207.55 207.55 209.08 210.82 210.82 207.41 202.5 202.5 9999 9999 9999 9999
222.41 223.18 223.18 223.63 225.3 225.3 227.65 229.72 229.72 228.86 223.76 223.76 220.92 218.23 218.23 213.05 207.58 207.58 208.13 209.12 209.12 208.69 211.57 211.57 216.79 225.26 227.22 227.22 226.65 227.21 227.21 226.4 226.16 226.16 227.81 228.14 228.14 228.84 225.44 225.44 224.64 224.35 224.35 225.32 224.03 224.03 223.65 223.28 223.28 216.17 210.91 208.46 208.46 210.71 214.32 214.32 215.75 214.78 214.78 210.24 203.18 203.18 9999 9999 9999 9999
222.44 222.5 222.5 222.77 225.21 225.21 227.82 229.72 229.72 228.86 223.76 223.76 220.92 218.23 218.23 213.05 207.58 207.58 208.13 209.12 209.12 210.04 216.39 216.39 221.41 225.85 225.73 225.73 222.98 223.44 223.44 224.7 226.44 226.44 227.2 226.59 226.59 227.29 226.25 226.25 225.22 224.13 224.13 223.5 223.45 223.45 223.19 223.9 223.9 223.54 219.9 208.46 208.46 210.71 214.32 214.32 215.75 214.78 214.78 210.24 203.18 203.18 201.65 9999 200.55 201.01
222.32 223.24 223.24 223.41 223.05 223.05 227.69 228.93 228.93 226.13 219.21 219.21 216.93 214.75 214.75 211.26 211.37 211.37 213.4 220.33 220.33 221.72 223.55 223.55 223.37 220.64 221.89 221.89 217.42 218.51 218.51 220.34 223.07 223.07 227.04 227.69 227.69 227.39 225.48 225.48 224.39 223.79 223.79 223.14 222.52 222.52 223.27 223.2 223.2 222.86 223.19 221.34 221.34 220.71 223.51 223.51 221.07 216.81 216.81 215.1 205.77 205.77 203.72 202.23 202.23 202.19
222.45 223.14 223.14 224.21 222.39 9999 226.02 228.11 228.11 225.68 216.36 216.36 214.57 214.75 214.75 211.26 211.37 211.37 213.4 220.33 220.33 221.72 223.55 223.55 223.37 220.64 217.73 217.73 214.61 215.98 215.98 215.4 217.86 217.86 225.52 226.55 226.55 226.24 224.23 224.23 224.16 223.46 223.46 223.05 222.08 222.08 222.6 221.41 221.41 222.48 221.76 221.55 221.55 221.78 223.26 223.26 219.68 216.81 216.81 215.1 205.77 205.77 203.72 202.23 202.23 202.19
222.53 223.14 223.14 224.21 222.39 222.39 226.02 228.11 228.11 225.68 216.36 216.36 214.57 213.16 213.16 9999 214.02 214.02 218.23 223.96 223.96 223.6 224.38 224.38 223.74 217.77 213.04 213.04 214.52 215.73 215.73 213.93 214.8 214.8 224.67 225.25 225.25 226.03 224.16 224.16 223.55 222.52 222.52 222.18 222.08 222.08 222.6 221.41 221.41 222.48 221.76 221.55 221.55 221.78 223.26 223.26 219.68 217.19 217.19 217.13 206.33 206.33 203.81 202.09 202.09 202.34
222.04 221.38 221.38 222.78 222.2 222.2 224.44 224.8 224.8 225.07 214.96 214.96 209.57 9999 9999 9999 212.72 212.72 220.1 225.55 225.55 226.1 224.24 224.24 221.24 213.57 212.57 212.57 215.14 213.79 213.79 213.23 214.37 214.37 222.18 224.56 224.56 223.43 223.07 223.07 222.52 222.61 222.61 222.92 221.61 221.61 222.17 221.12 221.12 221.07 221.33 220.71 220.71 221.51 222.48 222.48 220.6 216.59 216.59 216.77 212.82 212.82 205.27 202.32 202.32 202.17
222.68 221.73 221.73 221.85 222.04 222.04 222.27 224.8 224.8 225.07 214.96 214.96 209.57 9999 9999 9999 212.72 212.72 220.1 225.11 225.11 227.3 222.84 222.84 218.39 211.75 211.33 211.33 214.74 213.65 213.65 213.26 213.44 213.44 219.17 224.03 224.03 222.69 222.77 222.77 221.51 222.36 222.36 222.12 221.2 221.2 220.72 220.57 220.57 220.68 221.33 220.71 220.71 221.51 222.48 222.48 220.6 216.59 216.59 216.77 212.82 212.82 205.27 201.83 201.83 202.08
222.68 221.73 221.73 221.85 222.04 222.04 222.27 224.62 224.62 222.84 215.36 215.36 207.46 9999 9999 205.83 216.23 216.23 220.66 226.62 226.62 227.09 222.39 222.39 217 208.03 207.35 207.35 213.72 214.73 214.73 212.56 213.49 213.49 216.76 221.36 221.36 222.56 222.77 222.77 221.51 222.36 222.36 222.12 221.2 221.2 220.72 220.57 220.57 220.68 220.65 220.35 220.35 220.83 220.25 220.25 221.1 219.78 219.78 219.05 218.06 218.06 214.13 206.1 206.1 203.86
225.8 221.58 221.58 221.35 221.51 221.51 221.38 223.37 223.37 221.74 217.04 217.04 207.68 9999 204.92 208.37 218.87 218.87 222.36 224.71 224.71 226.12 221.23 221.23 214.32 206.71 206.83 206.83 212.73 213.95 213.95 210.7 210.8 210.8 217.42 221.21 221.21 223.13 222.09 222.09 220.72 220.73 220.73 220.24 219.87 219.87 219.28 219.58 219.58 219.13 218.66 219.13 219.13 219.6 219.43 219.43 220.89 220.98 220.98 221.52 217.83 217.83 218.25 215.03 215.03 212.94
225.8 221.58 221.58 221.35 221.51 221.51 221.38 223.37 223.37 221.74 217.04 217.04 207.68 9999 206.59 212.23 219.97 219.97 221.77 225.88 225.88 226.53 219.26 219.26 211.65 205.35 209.12 209.12 212.79 212.56 212.56 209.9 209.33 209.33 216.51 219.71 219.71 221.48 220.94 220.94 219.78 219.61 219.61 220.56 219.87 219.87 219.28 219.58 219.58 219.13 218.66 219.13 219.13 219.6 219.43 219.43 219.99 219.2 219.2 219.07 218.27 218.27 218.15 217.48 217.48 218.12
224.7 220.37 220.37 220.74 222.5 222.5 220.61 222.85 222.85 222.18 216.24 216.24 207.31 211.69 211.69 216.62 222.64 222.64 223.94 224.79 224.79 224.11 219.6 219.6 213.42 203.78 209.44 209.44 210.52 211.6 211.6 209.54 209.48 209.48 218.38 220.3 220.3 220.61 220.72 220.72 220.04 219.66 219.66 220.42 219.35 219.35 218.37 218.36 218.36 218.12 217.95 218.52 218.52 219.37 218.17 218.17 217.87 218.63 218.63 218.19 218.74 218.74 218.62 218.61 218.61 218.81
224.38 219.78 219.78 219.92 222.34 222.34 220.61 222.85 222.85 222.18 216.24 216.24 207.31 211.69 211.69 216.62 222.64 222.64 223.94 224.32 224.32 223.8 218.11 218.11 213.04 201.04 205.67 205.67 211.06 210.93 210.93 211.24 212.05 212.05 219.74 220.62 220.62 219.75 219.72 219.72 218.61 218.08 218.08 218.62 218.64 218.64 217.91 218.24 218.24 217.95 217.95 218.52 218.52 219.37 218.17 218.17 217.87 218.63 218.63 218.19 218.74 218.74 218.01 216.88 216.88 217.91
224.38 219.78 219.78 219.92 222.34 222.34 220.4 223.03 223.03 222.6 210.73 210.73 205.33 209.53 209.53 212.99 221.4 221.4 223.35 221.66 221.66 219.88 215.45 215.45 212.38 200.68 203.88 203.88 209.03 210.42 210.42 212.25 214.73 214.73 219.32 220.05 220.05 219.75 219.72 219.72 218.61 218.08 218.08 218.62 218.64 218.64 217.91 218.24 218.24 217.95 218.5 217.94 217.94 218.94 217.85 217.85 217.53 217.68 217.68 216.65 218.89 218.89 218.4 215.43 215.43 214.67
223.13 220.49 220.49 220.88 219.56 219.56 219.31 218.22 218.22 213.27 203.31 203.31 203.85 205.51 205.51 207.51 218.5 218.5 220.11 218.26 218.26 214.07 209.27 209.27 207.87 201.96 203.33 203.33 209.88 213.56 213.56 216.26 217.61 217.61 218.41 218.61 218.61 218.69 218.52 218.52 215.88 214.6 214.6 211.6 210.33 210.33 212.19 215.06 215.06 217.19 217.14 217.71 217.71 217.15 216.95 216.95 217.09 217.36 217.36 216.41 218.36 218.36 217.4 213.76 213.76 211.49
223.13 220.49 220.49 220.88 219.56 219.56 219.31 218.22 218.22 213.27 203.31 203.31 203.05 204.38 204.38 205.76 214.04 214.04 214.26 211.81 211.81 206.52 203.55 203.55 204.28 205.55 209.44 209.44 216.18 219.02 219.02 220.19 219.57 219.57 218.99 218.18 218.18 218.01 216.79 216.79 212.08 210.51 210.51 211.6 210.33 210.33 212.19 215.06 215.06 217.19 217.14 217.71 217.71 217.15 216.95 216.95 216.92 216.92 216.92 217.02 216.97 216.97 217.6 212.56 212.56 207.62
